epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_mape,val_mape
0,0.39701083302497864,0.01815027929842472,0.7396672368049622,0.01873175799846649,0.9452239871025085,0.02242518961429596,8402.6123046875,221.442626953125
1,0.1976671665906906,0.03837105631828308,0.4819389879703522,0.20021964609622955,0.6160259246826172,0.20226991176605225,5512.81640625,2492.662353515625
2,0.14815683662891388,0.04074923321604729,0.40796759724617004,0.2111971378326416,0.5186662077903748,0.21366214752197266,4550.4033203125,2632.3857421875
3,0.15775595605373383,0.0407269112765789,0.4272562861442566,0.21119612455368042,0.5323022603988647,0.21353042125701904,4854.11767578125,2627.36572265625
4,0.15253669023513794,0.024790162220597267,0.4077109694480896,0.11332456022500992,0.5250569581985474,0.11709126085042953,4537.89794921875,1407.3240966796875
5,0.1340804100036621,0.031108910217881203,0.3635233938694,0.15482856333255768,0.49015915393829346,0.1622985154390335,4138.56787109375,1917.1888427734375
6,0.11491440236568451,0.0747067779302597,0.3480326533317566,0.33454573154449463,0.44217580556869507,0.3369447886943817,3861.534912109375,4218.33447265625
7,0.10453947633504868,0.08146633952856064,0.32261529564857483,0.3556714951992035,0.41830241680145264,0.35644203424453735,3669.341552734375,4429.33642578125
8,0.08831210434436798,0.03395228460431099,0.29252153635025024,0.17639164626598358,0.3756421208381653,0.17894956469535828,3268.616943359375,2208.861083984375
9,0.07948937267065048,0.023265032097697258,0.2757890522480011,0.09462112188339233,0.35103994607925415,0.10319135338068008,3143.944580078125,1202.839599609375
10,0.07570810616016388,0.02231128141283989,0.26913610100746155,0.08221416175365448,0.34016311168670654,0.09350878745317459,3026.48583984375,1051.2357177734375
11,0.07081878185272217,0.028843170031905174,0.2553683817386627,0.1293681114912033,0.32530269026756287,0.147693932056427,2855.385498046875,1644.1773681640625
12,0.06450832635164261,0.03283388912677765,0.23949845135211945,0.16719232499599457,0.30520036816596985,0.1726357638835907,2763.604736328125,2138.79052734375
13,0.0636981874704361,0.025830887258052826,0.23891733586788177,0.1197473481297493,0.30307361483573914,0.12570281326770782,2677.647705078125,1530.54052734375
14,0.058121055364608765,0.020327705889940262,0.21682895720005035,0.059189070016145706,0.28390783071517944,0.06927724182605743,2391.377197265625,766.5411376953125
15,0.05659257248044014,0.02359948307275772,0.22013463079929352,0.09546875208616257,0.2780870497226715,0.10654011368751526,2509.265869140625,1196.7664794921875
16,0.05822135508060455,0.020282942801713943,0.22266513109207153,0.051264554262161255,0.28389954566955566,0.06876326352357864,2486.92919921875,622.9096069335938
17,0.052280884236097336,0.026330184191465378,0.20661400258541107,0.11408122628927231,0.2622155249118805,0.129742830991745,2329.188232421875,1373.7864990234375
18,0.05441972613334656,0.01892448216676712,0.20857103168964386,0.0359305739402771,0.27037203311920166,0.04509351775050163,2329.549560546875,428.146728515625
19,0.050976771861314774,0.019453393295407295,0.20206694304943085,0.04315227270126343,0.2571846544742584,0.05572005733847618,2279.23095703125,492.3365478515625
20,0.049103137105703354,0.019325893372297287,0.19912806153297424,0.04483020678162575,0.2498190701007843,0.0534968338906765,2291.292724609375,554.1052856445312
21,0.048438508063554764,0.01980593614280224,0.1956799030303955,0.052479784935712814,0.24716931581497192,0.061924468725919724,2203.967041015625,640.82080078125
22,0.04651070386171341,0.019155634567141533,0.19152309000492096,0.03793226182460785,0.23927021026611328,0.05047539994120598,2209.65576171875,435.532470703125
23,0.04284188151359558,0.021955372765660286,0.1742531955242157,0.07972698658704758,0.2234421670436859,0.09034238755702972,2003.96533203125,977.9426879882812
24,0.04264795780181885,0.01969432644546032,0.17759296298027039,0.055712535977363586,0.2226051688194275,0.060441724956035614,2052.64306640625,689.2942504882812
25,0.04163298010826111,0.019515136256814003,0.17039307951927185,0.04719298705458641,0.2180291712284088,0.057524051517248154,1921.47509765625,572.8367309570312
26,0.03917675465345383,0.02289745770394802,0.16092266142368317,0.08775006979703903,0.20649072527885437,0.10043765604496002,1809.3546142578125,1136.0172119140625
27,0.04302666708827019,0.01868331991136074,0.17256303131580353,0.032315369695425034,0.22439484298229218,0.040933094918727875,1979.091064453125,412.3501281738281
28,0.03748184069991112,0.020878996700048447,0.15621542930603027,0.06505946815013885,0.1981917768716812,0.07799750566482544,1749.4625244140625,848.9224243164062
29,0.03886708617210388,0.020727816969156265,0.1569317877292633,0.06446681171655655,0.20510435104370117,0.07615159451961517,1768.365234375,846.6549072265625
30,0.03500876575708389,0.02160138264298439,0.14719702303409576,0.07534144073724747,0.18538948893547058,0.08697626739740372,1640.8426513671875,996.5773315429688
31,0.03276163339614868,0.022089052945375443,0.1369040310382843,0.08146002888679504,0.1728980541229248,0.09251389652490616,1558.1883544921875,1073.707275390625
32,0.03666233643889427,0.0235445573925972,0.15115346014499664,0.09892388433218002,0.1941988468170166,0.10718030482530594,1709.200439453125,1275.779296875
33,0.037310075014829636,0.02649598754942417,0.15386329591274261,0.12494394928216934,0.19755153357982635,0.13194124400615692,1704.135986328125,1592.080810546875
34,0.03527262061834335,0.026756081730127335,0.1479349583387375,0.12595196068286896,0.18700210750102997,0.13396470248699188,1640.652099609375,1599.153564453125
35,0.032968614250421524,0.033755112439394,0.13441309332847595,0.1742113083600998,0.1742984503507614,0.17878414690494537,1500.6619873046875,2207.736083984375
36,0.03241945803165436,0.019655583426356316,0.13089774549007416,0.0523148737847805,0.17117688059806824,0.06152493134140968,1489.96923828125,691.3109741210938
37,0.03389100357890129,0.022520674392580986,0.1415698379278183,0.09370230883359909,0.17962588369846344,0.09765461087226868,1631.0291748046875,1201.807373046875
38,0.03138222172856331,0.025885645300149918,0.1285732090473175,0.12284008413553238,0.16513314843177795,0.12762290239334106,1459.8746337890625,1572.56689453125
39,0.03093712218105793,0.022737419232726097,0.12694568932056427,0.0917559340596199,0.16248132288455963,0.10006273537874222,1479.198486328125,1184.6561279296875
40,0.031141061335802078,0.027082523331046104,0.1306132674217224,0.13305407762527466,0.1637965440750122,0.13683544099330902,1490.8592529296875,1668.466796875
41,0.03179808333516121,0.02320353128015995,0.13271576166152954,0.10067693144083023,0.16780897974967957,0.10477010160684586,1516.8603515625,1272.2381591796875
42,0.029242917895317078,0.025229083374142647,0.1227341815829277,0.11919455230236053,0.15185697376728058,0.12263406068086624,1366.48095703125,1496.143798828125
43,0.029910895973443985,0.030094677582383156,0.12107938528060913,0.15535467863082886,0.15622979402542114,0.15742145478725433,1383.27099609375,1936.3809814453125
44,0.031393326818943024,0.02594217099249363,0.1295231580734253,0.12569092214107513,0.16548050940036774,0.12840497493743896,1495.7939453125,1580.1524658203125
45,0.028907498344779015,0.02397052012383938,0.11608476936817169,0.10885050892829895,0.14974546432495117,0.1120547279715538,1317.118408203125,1377.140380859375
46,0.028742704540491104,0.02484876662492752,0.1159273087978363,0.11698028445243835,0.14868025481700897,0.11968517303466797,1332.8017578125,1476.568359375
47,0.028907349333167076,0.02417398802936077,0.11566691845655441,0.11109377443790436,0.14982324838638306,0.1139606311917305,1312.2900390625,1407.8323974609375
