date,open,high,low,close,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,y_price_return_1d,y_updown_1d
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,5.304039478302002,765512000,0.05004444342073122,5.051252365112305,5.411129474639893,4.891360282897949,-0.06650683766008714,0.10626270846562935,-0.18452092206243764,6.030341998985141,6.234753212229085,-0.35688540007639347,-0.18505681881694536,-0.1718285812594481,41.562098153550664,30.985512312841063,26.736867524832093,-22.071777986005902,7.627881265602532,4.886492084540901,6.257186675071717,2.7413891810616313,0.5400130804637038,1159492000,750560400.0,45.562806588543864,-0.1204413482361979,0.10959287865888598,-0.033901492795565535,-1
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,5.12422513961792,804636000,-0.0339013952327607,5.304039478302002,5.051252365112305,5.411129474639893,0.05004444342073122,-0.06650683766008714,0.10626270846562935,5.944045155235882,6.19120309173453,-0.382104328976002,-0.2244663208487567,-0.1576380081272453,40.10648620770202,24.057193007181155,25.429418854401074,-22.661994841244223,7.511846420540891,4.783003022894778,6.147424721717835,2.728843397646113,0.5464228443543578,354856000,752383200.0,43.83937397746394,-0.13792291178942573,0.12243008536207547,0.03373017307693371,1
2020-03-23,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,5.2970662117004395,643876000,0.03373018697913954,5.12422513961792,5.304039478302002,5.051252365112305,-0.0339013952327607,0.05004444342073122,-0.06650683766008714,5.882428112994411,6.156138900360644,-0.3837203919765084,-0.25631713507430703,-0.1274032569022014,42.201896396314595,30.716806943400922,28.58650408780771,-13.34335990139848,7.449831292212014,4.694525244653221,6.0721782684326175,2.7553060475587934,0.5394640953705854,998732000,741731200.0,44.67591575647739,-0.0995102515576679,0.0844422168577199,0.17156426359022947,1
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,6.205852031707764,1101644000,0.17156399102581532,5.2970662117004395,5.12422513961792,5.304039478302002,0.03373018697913954,-0.0339013952327607,0.05004444342073122,5.913230390967112,6.158088434923276,-0.30811792131277116,-0.2666772923219999,-0.04144062899077128,51.758605850642354,66.81622325581395,40.53007440213201,-4.557994741917623,7.42014466108091,4.692548982489036,6.056346821784973,2.7275956785918734,0.5723059751289225,2100376000,744038600.0,47.14628538574041,0.04948591909891631,0.09876396640347429,-0.014286820907934095,-1
2020-03-25,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,6.117189407348633,793432000,-0.01428693818449489,6.205852031707764,5.2970662117004395,5.12422513961792,0.17156399102581532,0.03373018697913954,-0.0339013952327607,5.932655059193923,6.156484551488977,-0.2524467029773776,-0.26383117445307547,0.011384471475697877,50.874791279472504,74.03944303940607,57.190824412873646,-0.34488268651937265,7.364922847635765,4.69330326091526,6.029113054275513,2.671619586720505,0.563855548061521,1306944000,746323600.0,54.69904548095859,0.03110485041073363,0.07393534583642462,0.04730887725487176,1
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,6.40658712387085,696108000,0.04730893507638667,6.117189407348633,6.205852031707764,5.2970662117004395,-0.01428693818449489,0.17156399102581532,0.03373018697913954,5.977791446306012,6.166292495503953,-0.1828669083427199,-0.24763832123100438,0.06477141288828447,53.65646958750491,93.8925774799043,78.2494145917081,18.92192141104719,7.376170928769487,4.693611137575728,6.034891033172608,2.682559791193759,0.5532230061894857,2003052000,735808200.0,61.2721203107526,0.0717314549054422,0.04750427918885042,-0.01753227325860096,-1
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,6.2942657470703125,638828000,-0.017532170347302256,6.40658712387085,6.117189407348633,6.205852031707764,0.04730893507638667,-0.01428693818449489,0.17156399102581532,6.007931855902612,6.171311054388909,-0.13522898068606182,-0.22515645312201588,0.08992747243595406,52.415910007185815,87.39689928578535,85.10963993503191,4.936903659729241,7.3229023552424355,4.703694381665523,6.013298368453979,2.6192079735769127,0.5394927958213194,1364224000,711087000.0,60.996229251588964,0.04765931073042817,0.0571360821099488,0.050884313757897814,1
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,6.6145453453063965,602252000,0.05088434634097849,6.2942657470703125,6.40658712387085,6.117189407348633,-0.017532170347302256,0.04730893507638667,-0.01428693818449489,6.065704569179163,6.188692791287634,-0.07081537732727128,-0.19428823796306696,0.12347286063579568,55.57033436633997,99.56612738440948,93.6185347166997,35.22915840882455,7.278404410250344,4.721195332639061,5.9997998714447025,2.557209077611283,0.5245825953023614,1966476000,696662400.0,61.14259102904335,0.0904826092117943,0.04657560218218666,-0.0074927295753942635,-1
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,6.56498384475708,949960000,-0.007492805319489482,6.6145453453063965,6.2942657470703125,6.40658712387085,0.05088434634097849,-0.017532170347302256,0.04730893507638667,6.11325497637706,6.203449303188397,-0.023495490097654503,-0.16012968838998448,0.13663419829232998,54.963137224693,87.54222666840647,91.5017511128671,21.32372502866374,7.270232693904921,4.72366388583751,5.996948289871216,2.546568808067411,0.5186302902271404,1016516000,711520800.0,68.0723687142356,0.07389334652743895,0.06695755903374126,-0.07788320774933444,-1
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,6.053681373596191,656912000,-0.07788327941876416,6.56498384475708,6.6145453453063965,6.2942657470703125,-0.007492805319489482,0.05088434634097849,-0.017532170347302256,6.107581299921739,6.197576051047526,-0.026941411020644956,-0.13349203291611658,0.10655062189547163,49.01313267123731,65.86780334333724,84.32538579871772,19.84515791385528,7.117585522407819,4.773104327445696,5.945344924926758,2.344481194962123,0.5214424186207759,359604000,714496000.0,68.57905928362578,-0.008825085361735208,0.08330932178519113,0.051014181879473375,1
