date,open,high,low,close,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3
2020-01-08,5.99399995803833,6.051000118255615,5.953750133514404,6.009500026702881,5.983109951019287,277108000,0.0018757586933695336,5.971908092498779,5.900473117828369,5.8758320808410645,0.012106651999577611,0.004193625115266775,-0.016005888067623708
2020-01-09,6.096250057220459,6.148250102996826,6.021500110626221,6.075500011444092,6.048817157745361,255112000,0.010982115866829512,5.983109951019287,5.971908092498779,5.900473117828369,0.0018757586933695336,0.012106651999577611,0.004193625115266775
2020-01-10,6.1832499504089355,6.213749885559082,6.09375,6.107999801635742,6.081175327301025,316296000,0.005349503665229793,6.048817157745361,5.983109951019287,5.971908092498779,0.010982115866829512,0.0018757586933695336,0.012106651999577611
2020-01-13,6.191500186920166,6.324749946594238,6.168749809265137,6.299499988555908,6.2718353271484375,319840000,0.031352491843387176,6.081175327301025,6.048817157745361,5.983109951019287,0.005349503665229793,0.010982115866829512,0.0018757586933695336
2020-01-14,6.256499767303467,6.2820000648498535,6.168749809265137,6.182000160217285,6.15485143661499,359088000,-0.018652257980541598,6.2718353271484375,6.081175327301025,6.048817157745361,0.031352491843387176,0.005349503665229793,0.010982115866829512
2020-01-15,6.19474983215332,6.217249870300293,6.113249778747559,6.139249801635742,6.112287521362305,263104000,-0.006915506522135462,6.15485143661499,6.2718353271484375,6.081175327301025,-0.018652257980541598,0.031352491843387176,0.005349503665229793
2020-01-16,6.192999839782715,6.229249954223633,6.16949987411499,6.223249912261963,6.195918560028076,284192000,0.013682445135881238,6.112287521362305,6.15485143661499,6.2718353271484375,-0.006915506522135462,-0.018652257980541598,0.031352491843387176
2020-01-17,6.242499828338623,6.25,6.1842498779296875,6.23199987411499,6.2046308517456055,253792000,0.0014061339950035556,6.195918560028076,6.112287521362305,6.15485143661499,0.013682445135881238,-0.006915506522135462,-0.018652257980541598
2020-01-21,6.195250034332275,6.232250213623047,6.164249897003174,6.198500156402588,6.171279430389404,217916000,-0.005375246675121348,6.2046308517456055,6.195918560028076,6.112287521362305,0.0014061339950035556,0.013682445135881238,-0.006915506522135462
2020-01-22,6.24399995803833,6.339749813079834,6.224999904632568,6.252749919891357,6.225290298461914,239240000,0.008751972533692642,6.171279430389404,6.2046308517456055,6.195918560028076,-0.005375246675121348,0.0014061339950035556,0.013682445135881238
2020-01-23,6.293000221252441,6.329999923706055,6.203750133514404,6.321499824523926,6.293737888336182,244516000,0.010995084019002066,6.225290298461914,6.171279430389404,6.2046308517456055,0.008751972533692642,-0.005375246675121348,0.0014061339950035556
2020-01-24,6.4375,6.487500190734863,6.207499980926514,6.26200008392334,6.234499454498291,373512000,-0.009412281682030899,6.293737888336182,6.225290298461914,6.171279430389404,0.010995084019002066,0.008751972533692642,-0.005375246675121348
2020-01-27,5.955999851226807,6.056250095367432,5.805749893188477,6.005000114440918,5.9786272048950195,470536000,-0.041041346056844286,6.234499454498291,6.293737888336182,6.225290298461914,-0.009412281682030899,0.010995084019002066,0.008751972533692642
2020-01-28,6.071249961853027,6.231750011444092,6.017749786376953,6.199250221252441,6.172024726867676,310976000,0.03234814872121672,5.9786272048950195,6.234499454498291,6.293737888336182,-0.041041346056844286,-0.009412281682030899,0.010995084019002066
2020-01-29,6.184750080108643,6.2210001945495605,6.098499774932861,6.138500213623047,6.11154317855835,258848000,-0.00979930427790443,6.172024726867676,5.9786272048950195,6.234499454498291,0.03234814872121672,-0.041041346056844286,-0.009412281682030899
2020-01-30,6.040249824523926,6.158750057220459,5.985000133514404,6.145249843597412,6.118261337280273,290504000,0.0010992573439543296,6.11154317855835,6.172024726867676,5.9786272048950195,-0.00979930427790443,0.03234814872121672,-0.041041346056844286
2020-01-31,6.099249839782715,6.111249923706055,5.868750095367432,5.910749912261963,5.884792804718018,370420000,-0.038159293905879244,6.118261337280273,6.11154317855835,6.172024726867676,0.0010992573439543296,-0.00979930427790443,0.03234814872121672
2020-02-03,5.892499923706055,6.027750015258789,5.886250019073486,6.0082502365112305,5.9818644523620605,255564000,0.01649533821585325,5.884792804718018,6.118261337280273,6.11154317855835,-0.038159293905879244,0.0010992573439543296,-0.00979930427790443
2020-02-04,6.150750160217285,6.197500228881836,6.100500106811523,6.178249835968018,6.151115894317627,271544000,0.028294095144321352,5.9818644523620605,5.884792804718018,6.118261337280273,0.01649533821585325,-0.038159293905879244,0.0010992573439543296
2020-02-05,6.299749851226807,6.309999942779541,6.1852498054504395,6.269000053405762,6.241468906402588,208220000,0.01468888143831415,6.151115894317627,5.9818644523620605,5.884792804718018,0.028294095144321352,0.01649533821585325,-0.038159293905879244
2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,6.328335762023926,218284000,0.013917694203720021,6.241468906402588,6.151115894317627,5.9818644523620605,0.01468888143831415,0.028294095144321352,0.01649533821585325
2020-02-07,6.315999984741211,6.338250160217285,6.264249801635742,6.289750099182129,6.2621283531188965,189752000,-0.010462056912709516,6.328335762023926,6.241468906402588,6.151115894317627,0.013917694203720021,0.01468888143831415,0.028294095144321352
2020-02-10,6.3125,6.574999809265137,6.307499885559082,6.574250221252441,6.5453782081604,529608000,0.04523220206759726,6.2621283531188965,6.328335762023926,6.241468906402588,-0.010462056912709516,0.013917694203720021,0.01468888143831415
2020-02-11,6.683000087738037,6.8125,6.6207499504089355,6.697249889373779,6.6678385734558105,638556000,0.018709440677199263,6.5453782081604,6.2621283531188965,6.328335762023926,0.04523220206759726,-0.010462056912709516,0.013917694203720021
2020-02-12,6.750249862670898,6.820000171661377,6.711249828338623,6.813499927520752,6.783578872680664,374644000,0.017357993591147647,6.6678385734558105,6.5453782081604,6.2621283531188965,0.018709440677199263,0.04523220206759726,-0.010462056912709516
2020-02-13,6.755249977111816,6.836999893188477,6.727749824523926,6.769499778747559,6.73976993560791,528016000,-0.006458086195353929,6.783578872680664,6.6678385734558105,6.5453782081604,0.017357993591147647,0.018709440677199263,0.04523220206759726
2020-02-14,7.18149995803833,7.3742499351501465,7.150000095367432,7.244750022888184,7.212933540344238,1041924000,0.07020471162323871,6.73976993560791,6.783578872680664,6.6678385734558105,-0.006458086195353929,0.017357993591147647,0.018709440677199263
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,7.381689071655273,620164000,0.023396240983939665,7.212933540344238,6.73976993560791,6.783578872680664,0.07020471162323871,-0.006458086195353929,0.017357993591147647
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,7.832948684692383,694332000,0.06113229758889305,7.381689071655273,7.212933540344238,6.73976993560791,0.023396240983939665,0.07020471162323871,-0.006458086195353929
2020-02-20,7.819250106811523,7.9079999923706055,7.408750057220459,7.71750020980835,7.68360710144043,810052000,-0.019065819177879417,7.832948684692383,7.381689071655273,7.212933540344238,0.06113229758889305,0.023396240983939665,0.07020471162323871
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,7.319464206695557,768180000,-0.047392180513317506,7.68360710144043,7.832948684692383,7.381689071655273,-0.019065819177879417,0.06113229758889305,0.023396240983939665
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,6.801995277404785,856916000,-0.07069765145069107,7.319464206695557,7.68360710144043,7.832948684692383,-0.047392180513317506,-0.019065819177879417,0.06113229758889305
