open,high,low,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,date_days,dow_sin,dow_cos,month_sin,month_cos
-0.9736477929311809,-0.9759853208586509,-0.9689925422408225,-0.9693497960515534,0.40091151288942406,-0.1387085598209863,-0.9749840003204338,-0.960777304791808,-0.95354106484033,-0.9004627144325537,-0.4844710456001553,0.09946632714171089,-0.9928371137220311,-0.9984131252882557,-0.5206791251341062,-0.56694351137939,-0.05977074425382113,-0.17212784707906148,0.5783959565586345,0.576223577412948,0.42199508044771994,-0.9981851775937174,-0.9963690251504778,-0.9992054381126714,-0.5108292426818604,-0.7528866101270276,0.8196250914541368,0.9039322623941639,0.35205002878779923,-0.021595208942848138,-0.3096193612249096,-0.9806496199032481,0.23191411347961666,-0.9999999999999999,1.0,6.123233995736766e-17
-0.9675895278873873,-0.9762101586522764,-0.9714771965947682,-0.9764760280736776,0.3873167144627976,-0.7076065626484618,-0.9672772014127554,-0.97402579784042,-0.9548772965606876,-0.1387085598209863,-0.9004627144325534,-0.1731856528264568,-0.9929937095659873,-0.9985812751268986,-0.5221517088498153,-0.5610306143436878,-0.08814508945188944,-0.2754507111433102,0.3338528935110374,0.4334704020669007,0.37816580668292865,-1.0,-0.9958136848988085,-1.0,-0.5323540690007942,-0.7592284643593827,0.7718680089502098,0.9197738268222168,0.34320807496070627,-0.23558928011811292,-0.04949031904748469,-0.9792674498963373,-1.0,-1.0,1.0,6.123233995736766e-17
-0.966791730151041,-0.9675510118491744,-0.9622611709858341,-0.9613789678847211,0.45478385109160735,0.1531865113444697,-0.9744619149080029,-0.966023800902645,-0.9686625648251662,-0.7076065626484618,-0.1387085598209863,-0.5019461625150758,-0.99146728048273,-0.9979505122130085,-0.5102149850427262,-0.5536045779727415,-0.06547557121623995,-0.07479082249885782,0.8519201467394504,0.6171138522558521,0.6160024271440999,-0.9979948258971924,-0.9965513545414368,-0.9991756374103489,-0.5077163511531464,-0.7473100955879128,0.8224530686538941,0.9318540524028515,0.34822709210275615,0.18325539133379148,-0.16355645812461922,-0.9751209398756047,-0.38404294326019184,1.0000000000000002,1.0,6.123233995736766e-17
-0.9530422165521852,-0.9624649071974445,-0.9594912881142545,-0.9671551845121658,0.5091148637315395,-0.6465042607290659,-0.9592409605886083,-0.9734837146848094,-0.9603363594194637,0.1531865113444697,-0.7076065626484618,0.10007234624602476,-0.9907244538747448,-0.9976476304837532,-0.5059642882447838,-0.5467037967809548,-0.07334482792312777,-0.16048562138548372,0.5461736484007429,0.6060705419356371,-0.07577097230456714,-0.9981864656012875,-0.9964688417701609,-0.9992492410411391,-0.5101239675660256,-0.7464802650028199,0.7641625027059131,0.953277859386145,0.5165923875494498,-0.012367898092324373,0.10370935372506696,-0.9737387698686939,0.7258733209145506,0.6038754716096768,1.0,6.123233995736766e-17
-0.9616995506254965,-0.9687237984186563,-0.9573996163481191,-0.9622728406948964,0.24156715785984587,-0.2594953135339411,-0.9650645797783612,-0.9576797432418203,-0.9680985186582305,-0.6465042607290659,0.1531865113444697,-0.3495308823363068,-0.9895129105701721,-0.9971003930059796,-0.49856394896904765,-0.5395119231995091,-0.06898374624219623,-0.09677524295128115,0.7160144998149376,0.7370459267592746,0.0713918814230522,-0.9965057064282419,-0.9969844282852574,-0.9985139224083347,-0.490714304263793,-0.7703028072854792,0.8108526574175988,0.957704912483532,0.5132153000757933,0.10167304205681438,-0.7143271082131812,-0.972356599861783,1.0,-0.28620826421558093,1.0,6.123233995736766e-17
-0.9563455835013872,-0.9657037350791644,-0.9575137053372647,-0.964738692246044,0.21864507831201577,-0.5287435709474716,-0.9601421689722762,-0.9637264279265269,-0.9516542343772654,-0.2594953135339411,-0.6465042607290659,0.3307586305201805,-0.9886892103000899,-0.9967040277815283,-0.4951366331405467,-0.532984419702573,-0.07893719163563005,-0.1359981574567919,0.6154888499307112,0.6560155993452457,-0.1296837776085966,-0.9950776676923146,-0.9949894345938547,-0.9968393499266093,-0.49147856184179417,-0.7852712938656659,0.7665950258765543,0.9271250977505573,0.5058426698037299,0.0053553371146490975,-0.4026953560113534,-0.9709744298548721,0.23191411347961666,-0.9999999999999999,1.0,6.123233995736766e-17
-0.9634821219553357,-0.9673565634928849,-0.9596814323996505,-0.9604851186801342,0.017799432967168502,-0.2851128512853089,-0.9626282565514912,-0.9586154711377725,-0.9579459062061702,-0.5287435709474716,-0.2594953135339411,-0.3012413962065692,-0.9874739699470672,-0.9960999717287549,-0.4890486856995707,-0.5263875510469783,-0.07789797819870088,-0.07658068043972421,0.6647145052617411,0.6966422193106916,0.011977296639424581,-0.9931253285605637,-0.9951538970533819,-0.995797767569796,-0.472470490520954,-0.7978229813804933,0.8033655718927568,0.9018270741225785,0.6262679406022316,0.09922371103958408,-0.3814404627187995,-0.9654457498272287,-0.38404294326019184,1.0000000000000002,1.0,6.123233995736766e-17
-0.9544757536013895,-0.9581687656540157,-0.9489758787442348,-0.9517930807783643,0.22603524593184066,-0.13139763438931773,-0.958339776004248,-0.9611967847848821,-0.9526278741731973,-0.28511285128530894,-0.5287435709474716,0.004613908759134283,-0.9854140622825487,-0.9950634316505825,-0.47710620258450576,-0.518413036732243,-0.0572583961954269,0.038747269847869914,0.941506647155586,0.7739234539650282,0.01629703705336015,-0.9914331873627764,-0.9901035096551023,-0.9926543520102096,-0.4919887115279734,-0.8047856606667808,0.8288548132702694,0.8805354747883123,0.603261434548767,0.2990159936440777,-0.5154729669131848,-0.9640635798203179,0.7258733209145506,0.6038754716096768,1.0,6.123233995736766e-17
-0.9531045458005969,-0.9588675720404822,-0.9480314559676042,-0.9537102558390769,-0.0434261470698285,-0.5049175996912048,-0.94957640683241,-0.9567440400567748,-0.9553137721820952,-0.13139763438931773,-0.28511285128530894,-0.20817447373058456,-0.983762169653297,-0.9941681567150198,-0.469890142013601,-0.5104037930596258,-0.05673808865105191,0.0032264310220671,0.8087212718135397,0.8401485545482119,0.004704631201993395,-0.989342434686123,-0.987574977733337,-0.9903719190308958,-0.4903569101218107,-0.8254191923949257,0.8128568826816696,0.8285492810928866,0.47701913029469134,0.19736054401314074,-0.6552034616585314,-0.9626814098134071,1.0,-0.28620826421558093,1.0,6.123233995736766e-17
-0.9469465515817268,-0.9498559912135351,-0.9409514586471299,-0.9451661659616495,0.472239871801346,-0.1485317982227381,-0.9515093152037188,-0.947645002425499,-0.9506806202934257,-0.5049175996912048,-0.13139763438931773,-0.01563177258286473,-0.9813235427820199,-0.9928595826589556,-0.457410119000259,-0.5011779839162477,-0.03851177433755382,0.11484601333592948,0.8578444845486433,0.9063385457478199,0.46196399212343875,-0.987370029605448,-0.9825344302060448,-0.987073040196375,-0.5076079595221634,-0.8247744105065915,0.8411273649526521,0.8139325802238537,0.4875766247621407,0.37729729349234714,-0.48454088215127966,-0.9612992398064962,0.23191411347961666,-0.9999999999999999,1.0,6.123233995736766e-17
-0.9401403593331696,-0.9499410630937977,-0.9407042638223913,-0.9466333712991846,0.23711028678178753,-0.4879188554918606,-0.9428951081927237,-0.9496519481176726,-0.9412129265538072,-0.1485317982227381,-0.5049175996912048,0.10585021092768315,-0.9792792811886488,-0.9916793265907435,-0.44960813158776297,-0.492035382146067,-0.03975836876551196,0.08522687124986361,0.779163458582016,0.8506998807271082,0.24994033918745479,-0.985781327269321,-0.9780297785030988,-0.9842240439719478,-0.525036015499784,-0.8374833558970041,0.8225407307402999,0.7878717790087623,0.4913658385557753,0.279352224075039,-0.5073389087805837,-0.9599170697995854,-1.0,-1.0,1.0,6.123233995736766e-17
-0.9468468224066503,-0.9531981107297101,-0.9417627755881672,-0.9498820667761845,0.105107155175765,-0.5467316579364034,-0.9443743541611624,-0.9407077860928056,-0.9433011855472895,-0.48791885549186065,-0.1485317982227381,-0.18934467726850063,-0.9777886674700182,-0.9907158519758639,-0.44710121319296703,-0.4841551531829325,-0.058670958441139565,0.018094865406305116,0.6049402860016413,0.7808595498404176,0.3514188637365172,-0.9867964753925653,-0.9699239827970804,-0.9813050331796545,-0.5974848640859807,-0.8573420264275935,0.7980912601813883,0.7460760503135313,0.35064164964902633,0.14782312752671933,-0.6964417819485028,-0.9557705597788528,-0.38404294326019184,1.0000000000000002,1.0,6.123233995736766e-17
-0.9499195842136265,-0.958502979923668,-0.9532733112656511,-0.9606947008953912,0.46199590220631975,-0.8013021215822165,-0.9476497100804038,-0.9422436924855195,-0.9339946423456329,-0.5467316579364034,-0.4879188554918606,0.09230898677102073,-0.9776347313038176,-0.9903576255674807,-0.45531440260562334,-0.47970578788307905,-0.11007139762556772,-0.18833550605912608,0.025078528028116276,0.49545191122858645,-0.18586369548456683,-0.989812334814651,-0.9612128847376631,-0.979264955781681,-0.7068331433487433,-0.8505421012051027,-1.0,0.7569235965413745,0.12204055338516073,-0.1608014386509834,-0.12750294978717824,-0.954388389771942,0.7258733209145506,0.6038754716096768,1.0,6.123233995736766e-17
-0.9530858458372646,-0.9566192288747499,-0.9480187740401258,-0.9504368571139757,0.15794188917358704,-0.07531123720169686,-0.9585510781574261,-0.9456445062799186,-0.9355927774372997,-0.8013021215822166,-0.5467316579364034,-0.17591047599536302,-0.9763620415225959,-0.989475098678063,-0.45360649213013515,-0.47576059129470877,-0.11762474154611924,-0.03204094471082697,0.5751867766951719,0.425544510891952,0.1269348710878897,-0.9884742846112491,-0.9599036975859595,-0.9779375758148942,-0.7026095502537517,-0.8476510589601249,0.7753423868743458,0.6819255179160222,0.2844590319728222,0.09533465320780524,-0.4638949100697851,-0.9530062197650311,1.0,-0.28620826421558093,1.0,6.123233995736766e-17
-0.9464728588042685,-0.9534168752719381,-0.9432016001038153,-0.9517560908215802,0.0632146101016545,-0.48438757080783246,-0.9482090533089974,-0.9569634358400216,-0.939131378416393,-0.07531123720169686,-0.8013021215822165,-0.22239055806564628,-0.9753563256450162,-0.9886964162490592,-0.45415954134583864,-0.47272933137108425,-0.13131713814510199,-0.05721020503804275,0.5044394313561458,0.3911006057608051,5.423449566074878e-05,-0.9878365593427161,-0.9575514384988635,-0.9765592120440783,-0.7166234267490238,-0.8627367967441703,-0.9409092528242431,0.6353433218621551,0.2666178164616313,0.032958149208850984,-0.5863307977425297,-0.9516240497581202,0.23191411347961666,-0.9999999999999999,1.0,6.123233995736766e-17
-0.9491155571188656,-0.9555254525243073,-0.9447228148346828,-0.9483162608965388,-0.0713239023218086,-0.32407987686327766,-0.9495391133172858,-0.9462252743596348,-0.9509089051041628,-0.48438757080783246,-0.07531123720169686,-0.42357899920624315,-0.9740663170257604,-0.9877677424328998,-0.45236099586394557,-0.46989815061266355,-0.13431467986417284,-0.004460063030361727,0.5907294189641075,0.5849618987166976,0.11640206999300073,-0.9863812412463002,-0.9567815658877303,-0.9753977105777314,-0.7059080912840979,-0.8792096377605034,0.7661270683259664,0.5906847795192576,0.3120541986296399,0.095820604825993,-0.6548715626604779,-0.9502418797512094,-1.0,-1.0,1.0,6.123233995736766e-17
-0.942016418591582,-0.9471215213619926,-0.9362293568535173,-0.9436989960324966,0.15196488974530362,-0.2873390214238398,-0.9460710544038131,-0.9476062804350335,-0.9397356768636925,-0.32407987686327766,-0.48438757080783246,0.1501755998898106,-0.9723889935031086,-0.9866331655154378,-0.4477220208732063,-0.4665855674720973,-0.12710241604514166,0.06513883225152606,0.7233559066490212,0.6357427947946164,0.11514466123363362,-0.9844774940690832,-0.9556053913339686,-0.9738053593274127,-0.6936456387870102,-0.8839698578385274,0.8080794538665874,0.5695290002452046,0.2935785077072375,0.18028929397655546,-0.6445657975244029,-0.9460953697304768,-0.38404294326019184,1.0000000000000002,1.0,6.123233995736766e-17
-0.937023968241114,-0.9466961619606802,-0.9380421350209879,-0.94722515159376,0.09456902488890306,-0.5539781051651306,-0.9414158979232462,-0.9440053824308074,-0.9411726357053052,-0.2873390214238398,-0.32407987686327766,-0.17311968223779753,-0.9712610286143557,-0.9857281402753211,-0.4479547495961163,-0.46398805903088547,-0.1378155067429349,-0.012386977862480109,0.4549173238601729,0.6187704538279402,-0.11755619396668288,-0.983192994272779,-0.9551574582459239,-0.9728801097669215,-0.6823756292698946,-0.8902772664809167,0.7710343683328711,0.5480937031344782,0.10672362828872473,0.05549934600552589,-0.4446130908588034,-0.944713199723566,0.7258733209145506,0.6038754716096768,1.0,6.123233995736766e-17
-0.9409069865012656,-0.9488958843447093,-0.9363878144545272,-0.9428482742376382,-0.01810564492842802,-0.29617708329930775,-0.9449709909048803,-0.9391719167664514,-0.9374258439155414,-0.5539781051651307,-0.2873390214238398,-0.0464276277643393,-0.9697568770885858,-0.9846289004720146,-0.4451653831006461,-0.46128011833098564,-0.1361610351131097,0.05763707111887362,0.7563262966844297,0.6755242313588115,-0.003574615726726002,-0.9813352239311625,-0.9547102385004835,-0.9716284885185075,-0.6645993728073081,-0.9046818090979445,0.8042462353048079,0.46878888736338353,0.09112996949984509,0.13694469550546512,-0.7876208019915272,-0.9433310297166552,1.0,-0.28620826421558093,1.0,6.123233995736766e-17
-0.9412061621384065,-0.9501841206416156,-0.9376745041985943,-0.9466579683221386,-0.024335999500013444,-0.5625593584862187,-0.9405581946740053,-0.9428631825557012,-0.9323965458221045,-0.2961770832993078,-0.5539781051651306,-0.017391127118620772,-0.9688169204892292,-0.9837727071466407,-0.44712163809420064,-0.45955555476913873,-0.15089377349639813,-0.029896632832434156,0.49397348795687823,0.5969097131434753,-0.22426951299166598,-0.9816889713934084,-0.9501481988594935,-0.9698616397922759,-0.7099488219258356,-0.923739281535422,0.7714467225807304,0.42820983928011,-0.059785702731487866,0.010964701299065252,-0.7848414331814706,-0.9419488597097443,0.23191411347961666,-0.9999999999999999,1.0,6.123233995736766e-17
-0.9486481055879104,-0.9559933478657507,-0.944570692152642,-0.9525143023160959,-0.09269304769869391,-0.6322757167364987,-0.9443991530397582,-0.9382813604075579,-0.9362373667331012,-0.5625593584862187,-0.29617708329930775,-0.22811746526798227,-0.9686135642062881,-0.9832574401058489,-0.4545440696092299,-0.459852141727664,-0.18117420274132276,-0.1583143428684557,-0.15718254276465493,0.38712931066648815,-0.30023829424197696,-0.9820279294691118,-0.9474280245370545,-0.9688810928154499,-0.739930389651709,-0.9309700025219287,0.6489255946161641,0.37860645107951696,-0.18499507502774937,-0.15151375823697896,-0.6990855004343258,-0.9405666897028334,-1.0,-1.0,0.8660254037844387,-0.49999999999999983
-0.9508108817666345,-0.9542068267900646,-0.9445453403872253,-0.9472682790034884,-0.146666482121727,-0.2623421782697861,-0.9503035470797547,-0.9422694412500793,-0.931469907730743,-0.6322757167364987,-0.5625593584862187,-0.02437589615256279,-0.96784992926526,-0.9824870596520016,-0.4565607379683069,-0.4605448436878775,-0.18710870992452178,-0.06202135523114838,0.30255698032945566,0.23161235174024308,-0.15278252479031906,-0.983671338990179,-0.9413150229230715,-0.9671799505442047,-0.8242568010897013,-0.9388010942094124,0.7682329655104607,0.325494710042754,-0.22462689484836318,-0.028727060099710496,-0.556352846842508,-0.9364201796821009,-0.38404294326019184,1.0000000000000002,0.8660254037844387,-0.49999999999999983
-0.9417172429544411,-0.9490842594496011,-0.93794706287829,-0.9457579462562249,-0.03800457385617417,-0.3904835851430493,-0.9450144722399996,-0.9483999947514035,-0.9356195694373886,-0.2623421782697862,-0.6322757167364987,-0.2348992770853356,-0.9669921411089939,-0.9816676254404836,-0.4575505979364468,-0.46132254934666944,-0.18838221650130363,-0.034622702133288774,0.4349149018366907,0.21137164488577054,0.08091692444495793,-0.9831462737027206,-0.939899889114437,-0.9662701378726286,-0.8320546858388341,-0.9506256920067385,0.8022251439354189,0.26834288184909,-0.0900496414849512,-0.008864173039315443,-0.6666115555963783,-0.93503800967519,0.7258733209145506,0.6038754716096768,0.8660254037844387,-0.49999999999999983
-0.9408072573261892,-0.9480330074491152,-0.9353356376077203,-0.943261301215208,-0.13330049260398188,-0.358708317663755,-0.9434917449364414,-0.9429083293818534,-0.9419985081072735,-0.39048358514304937,-0.2623421782697861,-0.2899964994319466,-0.9659401866571108,-0.9807492978506682,-0.4568715151612205,-0.4617913538568011,-0.18375432793911953,0.011600047394187962,0.6537092406986713,0.48928251200981565,-0.07219948060125408,-0.9833168917538335,-0.9364492727257527,-0.9648784902381953,-0.8730315540341205,-0.9633363718833333,0.81968203768977,0.19171671279662042,-0.17284257367291,0.03237456194056211,-0.7995462558984233,-0.9336558396682793,1.0,-0.28620826421558093,0.8660254037844387,-0.49999999999999983
-0.9367871218523849,-0.944745581966041,-0.9315896452751242,-0.938896793187328,-0.028560899054194955,-0.2996848991172668,-0.9409746111603663,-0.9413272761629874,-0.9362843427255793,-0.358708317663755,-0.3904835851430493,0.0023640158605626738,-0.9645061731962599,-0.9796379265212011,-0.45327685062879286,-0.4613545997966974,-0.17018745009565361,0.09071372022770996,0.8737104361682535,0.6850296578189876,0.02973161394012716,-0.9822769213577229,-0.9346673672602006,-0.9635170028310622,-0.8777202898343399,-0.9720726036263094,0.8340516877463076,0.16270537248057176,0.014301312971418234,0.11324417423021713,-0.8336424345263138,-0.9322736696613684,0.23191411347961666,-0.9999999999999999,0.8660254037844387,-0.49999999999999983
-0.9340633943260436,-0.9415006808329235,-0.9283760762849007,-0.9341932144898584,-0.0988231673051348,-0.2922857366955751,-0.9365742857667121,-0.938713727138365,-0.9346392316414345,-0.2996848991172668,-0.358708317663755,-0.09890684457304834,-0.9626890225526548,-0.9783232868063297,-0.44714555931874694,-0.45962054216885123,-0.15075153550331458,0.1715189912983095,0.989024432589577,0.8749354668475693,0.047348746753196974,-0.9810358340366011,-0.9321833191658302,-0.9617379474412904,-0.8875108427788886,-0.9842765082963544,0.8441112992876046,0.1300190658492204,0.18198323599447774,0.19249454222661677,-0.8276809152484831,-0.9308914996544575,-1.0,-1.0,0.8660254037844387,-0.49999999999999983
-0.9312274789077966,-0.9343606813717507,-0.9253589985885824,-0.9279546470082003,0.13617279345553465,-0.2488076055058031,-0.9318321071176375,-0.934144853505221,-0.9319197922082411,-0.2922857366955751,-0.2996848991172668,-0.07379467547286891,-0.9603556193236036,-0.9767327912699044,-0.43776895408148553,-0.45611573928244115,-0.12422262240541238,0.27040233874278385,0.9232788872475979,0.9673230526518872,0.06868158355335172,-0.977841042344461,-0.9320115664491946,-0.9598432803674365,-0.8416892997530782,-0.9828968882813306,0.855197311174739,0.14249280649389662,0.4467594169314424,0.29736880463319026,-0.4979810483045334,-0.926744989633725,-0.38404294326019184,1.0000000000000002,0.8660254037844387,-0.49999999999999983
-0.9233492426074992,-0.9329023129044939,-0.9250040496936673,-0.9344398102674878,0.17235474731529943,-0.63289720223318,-0.9255423427881397,-0.9292210324112944,-0.9271658063422039,-0.24880760550580314,-0.2922857366955751,-0.02714814233586471,-0.9589610064945073,-0.9755450201811275,-0.4369628990938542,-0.45312986230679425,-0.1319970554156423,0.08847153627845672,0.35949897989162904,0.7910912118400266,0.022687645738388468,-0.9762358177471906,-0.9317891625802637,-0.9588325766004511,-0.8211006692764984,-0.9773390608465966,0.8434666092102419,0.1358160621125168,0.2291608615365024,0.09678810182246561,-0.385228092134723,-0.9253628196268141,0.7258733209145506,0.6038754716096768,0.8660254037844387,-0.49999999999999983
-0.9284850514181229,-0.9351871071687854,-0.9300240619323923,-0.9349946124080732,0.3452756268426885,-0.45723194222855557,-0.9320807265852474,-0.9226903475566758,-0.9220424919835803,-0.63289720223318,-0.24880760550580314,-0.021300543474445433,-0.9577605153778219,-0.9744329452829493,-0.4377509499639728,-0.45091912944992846,-0.1436100928449623,0.0732759067405826,0.3205503408963719,0.5619900934651865,-0.06595412997148556,-0.97508517455761,-0.9307824997427625,-0.9577425243647406,-0.8156270591563929,-0.9625903638191641,0.8224398287338945,0.1810166217862199,-0.003548018436546174,0.05455600023460469,-0.1783616815016983,-0.9239806496199032,1.0,-0.28620826421558093,0.8660254037844387,-0.49999999999999983
