date,open,high,low,close,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,y_price_return_1d
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,6.362504959106445,675764000,0.05101417905098593,6.053681373596191,6.56498384475708,6.614544868469238,-0.07788327941876416,-0.0074927337704533414,0.05088435019584425,6.131859561488428,6.204043580824154,-0.004698655235159777,-0.10773337624527196,0.10303472101011218,52.36718304298239,78.9590371111401,77.45635570762794,19.955869505062044,7.045085726319612,4.8012226957690105,5.923154211044311,2.2438630305506013,0.5086429508835986,1035368000,721267800.0,68.84594859846749,0.03761426616268282,0.0535874832182145,-0.045249935306786226
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,6.074602127075195,663212000,-0.04524991868480732,6.362504959106445,6.053681373596191,6.56498384475708,0.05101417905098593,-0.07788327941876416,-0.0074927337704533414,6.126406472496691,6.198967445383018,-0.0101850664519052,-0.08822371428659861,0.07803864783469341,49.12292537309277,66.75464392668951,70.52716146038894,18.546789468908994,6.973349493895229,4.817843895997349,5.895596694946289,2.1555055978978803,0.5030970083818683,372156000,728657800.0,68.47165549616062,-0.008455910598498706,0.07068176665942806,0.10040585994160578
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,6.684527397155762,727884000,0.10040579733807742,6.074602127075195,6.362504959106445,6.053681373596191,-0.04524991868480732,0.05101417905098593,-0.07788327941876416,6.179560846273745,6.218009012119205,0.034287539654815014,-0.0637214634983159,0.09800900315313091,55.42346576999139,92.60978933785684,79.44115679189548,26.19303466249266,7.052609766793645,4.795765696692073,5.924187731742859,2.2568440701015717,0.5135365099629905,1100040000,734344000.0,68.6841179827745,0.08171560462690652,0.06315207125695269,-0.034910591256753665
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,6.451168060302734,784520000,-0.0349103718166105,6.684527397155762,6.074602127075195,6.362504959106445,0.10040579733807742,-0.04524991868480732,0.05101417905098593,6.205428199990791,6.227152504204834,0.05012444873984023,-0.04095228105068467,0.0910767297905249,52.73274114085282,77.3509206789316,78.90511798115931,3.952979016282848,7.045034698607387,4.79823526942545,5.921634984016419,2.2467994291819373,0.5142660667639041,315520000,744537600.0,75.81127222785332,0.0396007902101434,0.08087871021024648,0.030575602078018127
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,6.648415565490723,542444000,0.030575471502866325,6.451168060302734,6.684527397155762,6.074602127075195,-0.0349103718166105,0.10040579733807742,-0.04524991868480732,6.247617472895547,6.243672624255261,0.07769590842270713,-0.017222643156006315,0.09491855157871344,54.73318572818434,85.82715592195397,85.2626219795808,8.68412873998952,7.111471769180277,4.7828038961029264,5.947137832641602,2.3286678730773502,0.4934613512515584,857964000,746661600.0,75.66831507471784,0.06415214989297668,0.027533269104852945,-0.01498406529698626
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,6.548795223236084,525564000,-0.014984072712260654,6.648415565490723,6.451168060302734,6.684527397155762,0.030575471502866325,-0.0349103718166105,0.10040579733807742,6.276301068166074,6.255638216372156,0.09046513405224488,0.004314912285643924,0.08615022176660095,53.501629313777414,80.81022949181956,81.32943536423504,2.2197169353300303,7.167919387121219,4.842513714532834,6.0052165508270265,2.325405672588385,0.4805355404478756,332400000,732112800.0,75.35622063149233,0.043416361342530685,0.04753755453025946,0.026240750410937652
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,6.720639705657959,398408000,0.026240625422542685,6.548795223236084,6.648415565490723,6.451168060302734,-0.014984072712260654,0.030575471502866325,-0.0349103718166105,6.318619033641491,6.273873568893168,0.11314696316827355,0.026081322462169848,0.0870656407061037,55.367275266785974,83.26693075717175,83.30143872364842,6.774014394360134,7.245091298808358,4.837591406117179,6.041341352462768,2.4074998926911793,0.4697829963948884,730808000,720291400.0,80.45400208169656,0.06362476830396568,0.04891605206478525,0.0522512438584577
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,7.071802139282227,530948000,0.052251340497933896,6.720639705657959,6.548795223236084,6.648415565490723,0.026240625422542685,-0.014984072712260654,0.030575471502866325,6.390350757988228,6.305164885379014,0.15764116059196187,0.05239329008812826,0.10524787050383361,58.98849089857532,97.08077641666291,87.05264555521808,6.912906026122526,7.311978540952861,4.9887482542436725,6.150363397598267,2.3232302867091885,0.4638520498249166,1261756000,710490200.0,79.48010234274889,0.10663755513610162,0.04025355276003654,-0.01095266134745132
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,6.994349002838135,366148000,-0.010952390199643336,7.071802139282227,6.720639705657959,6.548795223236084,0.052251340497933896,0.026240625422542685,-0.014984072712260654,6.447874400354886,6.332191713514666,0.18452620853700985,0.07881987377790457,0.10570633475910528,57.87318496640684,90.45386617180448,90.26719111521305,6.540231754324176,7.394622216623194,5.064426483709447,6.2295243501663204,2.3301957329137473,0.44641618394604776,895608000,687116000.0,74.13607718432283,0.08475267484322768,0.031298950346995646,0.04935193340117672
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,7.339531898498535,745620000,0.04935168312595417,6.994349002838135,7.071802139282227,6.720639705657959,-0.010952390199643336,0.052251340497933896,0.026240625422542685,6.532794162082852,6.3716952501807,0.2310230872527681,0.10926051647287728,0.12176257077989082,61.37793581490493,92.90545484183731,93.48003247676824,21.240802836282807,7.472587344593035,5.215289452129377,6.343938398361206,2.257297892463658,0.44695788482028026,1641228000,680683600.0,74.58299168241724,0.12349045697751948,0.042246316962776025,-0.008075974480749037
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,7.280256748199463,539120000,-0.00807614860440875,7.339531898498535,6.994349002838135,7.071802139282227,0.04935168312595417,-0.010952390199643336,0.052251340497933896,6.603981075046339,6.407325112848103,0.2600910219805419,0.13942661757441022,0.12066440440613169,60.44792499620707,88.97872649761196,90.77934917041792,14.424378369709078,7.53538555049013,5.350113116273176,6.442749333381653,2.1852724342169534,0.43631802582284607,1102108000,669364000.0,74.74339475778478,0.1024042415427997,0.04077721062924039,-0.018028202686065198
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,7.149007797241211,449388000,-0.018028066247898766,7.280256748199463,7.339531898498535,6.994349002838135,-0.00807614860440875,0.04935168312595417,-0.010952390199643336,6.655888381922042,6.436410708314499,0.2694310428790736,0.1654275026353429,0.10400354024373071,58.34002410904806,80.28378306509501,87.38932146818142,17.68684841723653,7.495258431479691,5.5927186917808065,6.543988561630249,1.9025397396988843,0.4198488803037791,652720000,651601600.0,68.7863298074871,0.07408769303561691,0.02867096172830704,-0.06110432728600934
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,6.712172031402588,735160000,-0.06110439073897744,7.149007797241211,7.280256748199463,7.339531898498535,-0.018028066247898766,-0.00807614860440875,0.04935168312595417,6.661248729491618,6.447224877847366,0.23883098627536548,0.18010819936334743,0.05872278691201804,51.85825283899379,51.34466371842104,73.53572442704267,0.413561537029362,7.376047180450645,5.8534406201474996,6.614743900299072,1.5226065603031458,0.4254668081606729,-82440000,656165800.0,59.10930421059069,0.007644708068851314,0.06552628200564384,0.06174166243574164
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,7.126593112945557,483356000,0.06174172527225452,6.712172031402588,7.149007797241211,7.280256748199463,-0.06110439073897744,-0.018028066247898766,-0.00807614860440875,6.705567242201517,6.473866769419844,0.2451940938881343,0.1931253782683048,0.05206871561982948,56.76578352893552,78.79887680086503,70.14244119479369,10.469810216215738,7.428937484138651,5.892624424583272,6.660780954360962,1.5363130595553791,0.42786204405106915,400916000,625251400.0,65.98472082227478,0.06278751006988803,0.04357853400576344,-0.007478619731470126
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,7.073295593261719,424160000,-0.007478681445559521,7.126593112945557,6.712172031402588,7.149007797241211,0.06174172527225452,-0.06110439073897744,-0.018028066247898766,6.7405889899215365,6.497373782119526,0.24313354593033232,0.20312701180071033,0.04000653412962199,55.97548910833281,75.26809408916927,68.47054486948511,6.390696002463791,7.454145521572428,5.963026862689656,6.708586192131042,1.4911186588827725,0.4154076112432222,-23244000,606787800.0,65.22947554128865,0.049358684209590775,0.03570296722638888,0.01964721604389119
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,7.212266445159912,352328000,0.019647256369517807,7.073295593261719,7.126593112945557,6.712172031402588,-0.007478681445559521,0.06174172527225452,-0.06110439073897744,6.785510652325192,6.525408788513267,0.24983439772814542,0.21246848898619736,0.03736590874194806,57.63180675129046,79.5745623386651,77.88051107623313,10.131195117687222,7.511671307933619,5.986069008457373,6.748870158195496,1.5256022994762457,0.4019320602260759,329084000,589598800.0,67.15286541323691,0.06289221470582818,0.0313201284396032,0.0258641720635433
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,7.398807048797607,479388000,0.025864352773999455,7.212266445159912,7.073295593261719,7.126593112945557,0.019647256369517807,-0.007478681445559521,0.06174172527225452,6.843919832941612,6.55965970068128,0.2671179691108847,0.22339838501113485,0.04371958409974985,59.81717150047557,86.19354298856534,80.34539980546657,10.090815351531406,7.586922859988498,6.021271634258939,6.804097247123718,1.5656512257295585,0.39806192641851096,808472000,581626800.0,66.37076184112601,0.08107739853777574,0.03197794388999989,-0.01925408980794774
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,7.256348609924316,442904000,-0.01925424435773626,7.398807048797607,7.212266445159912,7.073295593261719,0.025864352773999455,0.019647256369517807,-0.007478681445559521,6.883198764082822,6.586980834377085,0.26625094337116373,0.23196889668314064,0.03428204668802309,57.38291637997691,72.79659780679121,79.52156771134055,2.609610209779157,7.637696671767659,6.034678196625285,6.836187434196472,1.603018475142374,0.39295035588610616,365568000,573659400.0,58.46091591041881,0.05421169119634106,0.04482426449144079,0.024368513166865835
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,7.433175086975098,379160000,0.02436852011339985,7.256348609924316,7.398807048797607,7.212266445159912,-0.01925424435773626,0.025864352773999455,0.019647256369517807,6.935577461501134,6.620164922714262,0.276643266748696,0.2409037706962517,0.03573949605244428,59.58160188503833,87.8389938896138,82.27637822832345,6.274008974371998,7.711130562503213,6.048063430111533,6.879596996307373,1.6630671323916797,0.3813467748408444,744728000,545119400.0,57.80081306001481,0.07174566620243095,0.0228841569795308,-0.020706292857188502
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,7.279260635375977,375916000,-0.02070642084952634,7.433175086975098,7.256348609924316,7.398807048797607,0.02436852011339985,-0.01925424435773626,0.025864352773999455,6.968309192346357,6.646011813406878,0.26935469471750295,0.24659395550050198,0.022760739217000975,56.83309105829675,74.74577099932556,78.46045423191019,-0.82118674536844,7.697147410763104,6.184604508029621,6.9408759593963625,1.5125429027334825,0.36614342996608684,368812000,531069600.0,51.4123274095797,0.04462365753964437,0.02306007156146383,-0.03250310462943806
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,7.042663097381592,342096000,-0.03250296284825427,7.279260635375977,7.433175086975098,7.256348609924316,-0.02070642084952634,0.02436852011339985,-0.01925424435773626,6.975390516635427,6.661566765719613,0.24170082818960825,0.24561533003832325,-0.003914501848715002,52.80089133134228,42.24857347381239,68.27777945425058,-3.263533952653967,7.683749071210396,6.266018661409843,6.97488386631012,1.4177304098005532,0.36041891723779634,26716000,514386200.0,46.11202780260105,0.009644274479791326,0.028502714454300526,0.03009406025273753
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,7.254605293273926,317556000,0.030094041552425344,7.042663097381592,7.279260635375977,7.433175086975098,-0.03250296284825427,-0.02070642084952634,0.02436852011339985,7.001982400124808,6.68482317856488,0.23418733781085077,0.24332973159282878,-0.009142393781978009,55.82442534271021,65.1927610224089,60.72903516518229,1.4770930320353648,7.618788441885376,6.448979607354736,7.033884024620056,1.1698088345306399,0.3542461494241452,344272000,497103400.0,44.434353718252005,0.03607876722806602,0.03762575722802242,0.008410890922168957
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,7.315623760223389,368896000,0.008410997495071904,7.254605293273926,7.042663097381592,7.279260635375977,0.030094041552425344,-0.03250296284825427,-0.02070642084952634,7.0318530058484825,6.709560456276979,0.2304994684922841,0.24076367897271986,-0.01026421048043577,56.68472681198579,71.79833835925832,59.746557618493206,8.990409155152456,7.639543185410412,6.491334500136462,7.065438842773437,1.14820868527395,0.3449785801289042,713168000,479154000.0,50.131209712566886,0.04035504640652898,0.030571277332667724,0.013787661596074363
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,7.4164886474609375,323464000,0.01378759905422866,7.315623760223389,7.254605293273926,7.042663097381592,0.008410997495071904,0.030094041552425344,-0.03250296284825427,7.068484971716336,6.737283130441056,0.2330295394497668,0.23921685106812926,-0.006187311618362473,58.13607559482148,82.71769180451963,73.23626372872896,4.067799717494487,7.63279911416213,6.594610630100566,7.113704872131348,1.038188484061564,0.3350872567915369,1036632000,456101200.0,46.62646132282073,0.049233135125432925,0.02212970252816092,0.023775150242378418
2020-05-07,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,7.592816352844238,373732000,0.023775092737945203,7.4164886474609375,7.315623760223389,7.254605293273926,0.01378759905422866,0.008410997495071904,0.030094041552425344,7.118421293728517,6.7708334528882395,0.24642220926811653,0.24065792270812672,0.005764286559989812,60.62017918695658,93.69727575631366,82.73776864003054,7.3448190130415885,7.673907014552658,6.647942808445389,7.160924911499023,1.0259642061072682,0.32833102225622135,1410364000,447665600.0,54.5485413607462,0.06664329625076748,0.01997570315456087,0.02502707713128549
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,7.782842636108398,339216000,0.025027114371464654,7.592816352844238,7.4164886474609375,7.315623760223389,0.023775092737945203,0.01378759905422866,0.008410997495071904,7.181699516812315,6.810520087524324,0.26926560326917137,0.24637945882033566,0.022886144448835716,63.15739766340457,99.4522431410243,91.95573690061921,7.911191236305405,7.722964856253603,6.722289708031675,7.222627282142639,1.0006751482219283,0.3189502368595542,1749580000,438348200.0,61.64676743118457,0.0837048553603239,0.02035198974609375,0.03238403320312511
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,8.034883499145508,469060000,0.03238416537779765,7.782842636108398,7.592816352844238,7.4164886474609375,0.025027114371464654,0.023775092737945203,0.01378759905422866,7.262955134177381,6.85853433896045,0.30420011923000523,0.2579435909022696,0.046256528327735635,66.26225826433942,96.1710849045976,96.44020126731186,8.597013628721001,7.849248597792881,6.727430345841151,7.288339471817016,1.12181825195173,0.3200073805092519,2218640000,441880800.0,72.85513835438427,0.10628295930614429,0.041379981057762,-0.0326080813120988
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,7.772880554199219,493060000,-0.03260818218137851,8.034883499145508,7.782842636108398,7.592816352844238,0.03238416537779765,0.025027114371464654,0.023775092737945203,7.311519459893747,6.894391053283539,0.3072032786425778,0.2677955284503313,0.039407750192246516,60.54978342564129,68.03456132827289,87.8859631246316,7.118345217985465,7.912699991025288,6.734086794100444,7.323393392562866,1.1786131969248448,0.3242746943966526,1725580000,439986400.0,63.64386673399807,0.06310057667714619,0.04867027056361451,-0.002883634984918393
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,7.750467300415039,625852000,-0.0028835196460172963,7.772880554199219,8.034883499145508,7.782842636108398,-0.03260818218137851,0.03238416537779765,0.025027114371464654,7.35332401613387,6.927962670818108,0.30426733738311995,0.275089890236889,0.02917744714623094,60.072673505122914,66.09075438329805,76.7654668720562,4.268595986604995,7.958182976115994,6.764215638767428,7.361199307441711,1.1939673373485657,0.3356657781172914,1099728000,452971600.0,53.79295252173649,0.0540086746360966,0.06217864440102788,0.032197968563438595
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,8.00001335144043,602312000,0.03219754904482053,7.750467300415039,7.772880554199219,8.034883499145508,-0.0028835196460172963,-0.03260818218137851,0.03238416537779765,7.414913476639256,6.970003873979768,0.31840647194958027,0.28375320657942726,0.03465326537015301,63.51933821428856,87.6683216901945,73.93121246725515,9.901454998900805,8.052668460871509,6.735778299306103,7.394223380088806,1.3168901615654054,0.3365825262353434,1702040000,445806200.0,61.694557469998124,0.07890852356464251,0.04339707787696587,0.0573127298680971
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,8.458518028259277,987660000,0.05731298895098624,8.00001335144043,7.750467300415039,7.772880554199219,0.03219754904482053,-0.0028835196460172963,-0.03260818218137851,7.514304386317353,7.0283769780691605,0.3624314493538705,0.29948885513431595,0.06294259421955456,68.84144795534596,99.34103320424296,84.3667030925785,20.103970774977007,8.255391932670143,6.650880955513451,7.453136444091797,1.6045109771566919,0.3572908924230009,2689700000,468233200.0,65.25030695755243,0.12565549562528022,0.07378613547470644,0.03056261700151075
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,8.717031478881836,774460000,0.030562499217816175,8.458518028259277,8.00001335144043,7.750467300415039,0.05731298895098624,0.03219754904482053,-0.0028835196460172963,7.628849823704447,7.09459872319907,0.41341583569630913,0.3222742512467146,0.09114158444959453,71.37693455138327,91.2292158891031,92.74619026118019,20.158590667417727,8.490711320118395,6.5723639362292605,7.531537628173828,1.9183473838891345,0.362180812874755,3464160000,484486800.0,73.70430496755083,0.1426403298431933,0.02697066537973355,0.006314124592302184
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,8.772073745727539,717320000,0.006314336133699916,8.717031478881836,8.458518028259277,8.00001335144043,0.030562499217816175,0.05731298895098624,0.03219754904482053,7.73772829246855,7.160382057415873,0.4530404122577485,0.3484274834489214,0.10461292880882711,71.90122185046287,86.35375622668886,92.30800177334498,19.90876011726,8.659762539903918,6.609302887876234,7.634532713890076,2.0504596520276834,0.3604000230879421,4181480000,483594800.0,75.34988356051737,0.13367559756081904,0.036880352673753815,0.018681532671752432
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,8.93595027923584,587536000,0.018681618310392833,8.772073745727539,8.717031478881836,8.458518028259277,0.006314336133699916,0.030562499217816175,0.05731298895098624,7.851844672160674,7.230012183761755,0.4919952266269716,0.3771410320845314,0.11485419454244017,73.45991505689346,94.3140881690835,90.63235342829182,20.487614880865433,8.867583379196223,6.582417765212957,7.72500057220459,2.2851656139832652,0.35162146363415075,4769016000,488803800.0,81.05507860744201,0.1380701799819024,0.01719622523596528,-0.021711240396409592
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.741937637329102,761068000,-0.021711472853375047,8.93595027923584,8.772073745727539,8.717031478881836,0.018681618310392833,0.006314336133699916,0.030562499217816175,7.936615430748143,7.289303378019298,0.501431805178651,0.4019991867033554,0.09943261847529566,68.60765856883279,84.88263294477622,88.51682578018286,15.134322115592946,8.991454284983865,6.625411063832052,7.808432674407959,2.3660432211518128,0.3490056148305186,4007948000,505649200.0,75.5620594352978,0.10146922370220546,0.03589636361047858,0.02860310968289248
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.991986274719238,1038764000,0.028603342618505945,8.741937637329102,8.93595027923584,8.772073745727539,-0.021711472853375047,0.018681618310392833,0.006314336133699916,8.037126939697771,7.356075256321256,0.5230577132354082,0.426210892009766,0.0968468212256422,71.24399607288666,96.31365408979099,91.83679173455023,15.536015504168535,9.153182614546315,6.641654717225535,7.897418665885925,2.5115278973207804,0.35120166032619726,5046712000,539971000.0,77.98705462109976,0.1188060537286193,0.042071763643235095,-0.03417812422970423
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,8.684656143188477,770780000,-0.034178225159752884,8.991986274719238,8.741937637329102,8.93595027923584,0.028603342618505945,-0.021711472853375047,0.018681618310392833,8.098796387649267,7.408176467570952,0.5095239530639128,0.44287350422059535,0.0666504488433175,64.1168625618458,74.17196500416453,85.12275067957724,8.0868956483572,9.240239523111462,6.6831827180994745,7.961711120605469,2.557056805011988,0.362526567889393,4275932000,554540600.0,70.0569704674994,0.07233911404818749,0.0584727010816824,-0.022081290435645218
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,8.49288558959961,1175892000,-0.02208153672719393,8.684656143188477,8.991986274719238,8.741937637329102,-0.034178225159752884,0.028603342618505945,-0.021711472853375047,8.13632869259692,7.450714080199527,0.47781610303569266,0.44986202398361486,0.027954079052077807,60.07813525174745,60.18197172670693,76.88919694022081,9.26304000659595,9.27903255261253,6.768043386565935,8.023537969589233,2.5109891660465955,0.38813179287675087,3100040000,591190000.0,60.76792487834551,0.043822823594517946,0.07460187644032752,-0.004486668136568395
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.454784393310547,734896000,-0.004486248623874256,8.49288558959961,8.684656143188477,8.991986274719238,-0.02208153672719393,-0.034178225159752884,0.028603342618505945,8.166657806950598,7.490089386596037,0.4444891609673238,0.4487874513803567,-0.004298290413032868,59.279192028999525,56.222453045672694,63.52546325884805,9.087414546704705,9.312890949829002,6.836345919983009,8.074618434906006,2.476545029845994,0.3876402634905349,2365144000,608976800.0,62.341537013667995,0.03528084476794491,0.044921687352831946,0.04577580283315541
