date,open,high,low,close,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,y_price_return_1d,y_updown_1d
2017-04-20,2.3237500190734863,2.339750051498413,2.312000036239624,2.318000078201294,2.282191514968872,67360,-0.012881965094183045,2.311974287033081,2.2649617195129395,12.873017311096191,0.02075645125262926,-0.8240535482259778,0.0,10.127264138847316,11.675006839866723,-1.9899539314309642,-0.7454517555225152,-1.244502175908449,0.47555138643828343,0.2942877039367005,0.333679577560239,-82.27151055718937,18.84541029083403,3.7246318901809827,11.285021090507508,15.120778400653048,0.6704559659818866,-99520,23188.0,39.53900970288014,-0.7746487616320206,0.011971533357463185,0.01865825886352912,1
2017-04-21,2.359499931335449,2.3752501010894775,2.347249984741211,2.3612499237060547,2.3247735500335693,107960,0.01865839688974491,2.282191514968872,2.311974287033081,2.2649617195129395,-0.012881965094183045,0.02075645125262926,-0.8240535482259778,9.384169797055531,11.308331024579148,-2.3511441541007576,-1.0665902352381638,-1.2845539188625938,0.9680871969102043,0.6951668301389644,0.5213751226042233,-81.94072536490977,19.219268975630268,2.2959488292784833,10.757608902454376,16.923320146351784,0.6266555414751936,8440,28586.0,51.11501686625108,-0.7522664657279525,0.0118581756497506,-0.0020116520931359183,0
2017-04-24,2.368499994277954,2.3797500133514404,2.3519999980926514,2.3564999103546143,2.320096015930176,303600,-0.0020120385933184437,2.3247735500335693,2.282191514968872,2.311974287033081,0.01865839688974491,-0.012881965094183045,0.02075645125262926,8.711400865519783,10.955851220318404,-2.6077074178406026,-1.3748136717586517,-1.232893746081951,0.9675207704126478,0.6511393618428077,0.5468646319728242,-81.9770613224429,19.38580162561394,1.0741240497782094,10.229962837696075,18.31167757583573,0.583876575316879,-295160,43766.0,68.23099775316385,-0.7336713059419355,0.011775945815594427,0.012730733091882884,1
2017-04-25,2.371000051498413,2.3864998817443848,2.3597500324249268,2.3864998817443848,2.3496339321136475,84680,0.01273133352269018,2.320096015930176,2.3247735500335693,2.282191514968872,-0.0020120385933184437,0.01865839688974491,-0.012881965094183045,8.105518300433484,10.618352503133904,-2.776644757453017,-1.6551798888975247,-1.1214648685554922,1.3600117422734286,0.9292065358746853,0.7585042426188192,-81.74760527907993,19.385980264505694,0.021607072988203413,9.703793668746949,19.36437319151749,0.544313960750657,-210480,48000.0,71.07360992871875,-0.7101192243328858,0.011208820718610516,0.009847142363621941,1
2017-04-26,2.3984999656677246,2.4214999675750732,2.3877499103546143,2.4100000858306885,2.372770071029663,134360,0.00984669935167437,2.3496339321136475,2.320096015930176,2.3247735500335693,0.01273133352269018,-0.0020120385933184437,0.01865839688974491,7.559542278585502,10.294996329325896,-2.875514778746333,-1.8992468668672864,-0.9762679118790467,1.6886750953882483,1.1470279215870414,0.9091246064348448,-81.56787943581494,19.247652695984698,-0.8900900824974567,9.178781306743621,20.137742778482156,0.5079343982563735,-76120,54718.0,74.7079261529188,-0.6861225212337007,0.014004172621772285,0.009024884864110794,1
2017-04-27,2.375,2.4342501163482666,2.364000082015991,2.4317500591278076,2.39418363571167,69880,0.009024711219791426,2.372770071029663,2.3496339321136475,2.320096015930176,0.00984669935167437,0.01273133352269018,-0.0020120385933184437,7.067603360216565,9.985160537419455,-2.9184994423633706,-2.1030973819665033,-0.8154020603968672,2.0140953990117225,1.3486265675131162,1.1416203416582809,-81.4015348705548,18.98735087056069,-1.6776716246118983,8.654839622974396,20.665022495172586,0.47667122940465223,-6240,58212.0,76.26142942823988,-0.6612453311700407,0.028888673845646733,-0.0058599937114558465,-1
2017-04-28,2.4222500324249268,2.4322500228881836,2.403249979019165,2.4175000190734863,2.3801538944244385,137760,-0.005859926982192842,2.39418363571167,2.372770071029663,2.3496339321136475,0.009024711219791426,0.00984669935167437,0.01273133352269018,6.621179601569696,9.686924982792199,-2.9200368141048925,-2.2664852683941814,-0.6535515457107111,2.009402368442281,1.2165441626246463,1.2373995505749347,-81.51052051819421,18.6171177568607,-2.3567248525790863,8.130196452140808,20.973842609439785,0.444694716152107,-144000,65100.0,78.83267371713589,-0.6405241909069842,0.011995881547141788,-0.011478806634890648,-1
2017-05-02,2.432499885559082,2.4375,2.3610000610351562,2.3897500038146973,2.3528330326080322,134360,-0.011478611479873613,2.3801538944244385,2.39418363571167,2.372770071029663,-0.005859926982192842,0.009024711219791426,0.00984669935167437,6.214670404525728,9.399313533765369,-2.8901439767925226,-2.39121701007385,-0.49892696671867265,1.999631061953238,0.9593316399159043,1.1748341233512223,-81.72275406963094,18.141999694086792,-2.9336252176539928,7.6041872382164,21.075624911740785,0.4183950892101596,-278360,71818.0,71.36124661678302,-0.6214066266660543,0.03201169111527517,-0.008996803260550523,-1
2017-05-03,2.3717501163482666,2.3812499046325684,2.342750072479248,2.3682498931884766,2.331664800643921,276800,-0.00899691209309783,2.3528330326080322,2.3801538944244385,2.39418363571167,-0.011478611479873613,-0.005859926982192842,0.009024711219791426,5.844860347013175,9.122150838348842,-2.8354761828521333,-2.480068844629507,-0.3554073382226264,1.9915503080268593,0.7600489497582567,0.9786415840996024,2.9449981673564607,17.56244625191517,-3.408207026527595,7.077119612693787,20.970653278442764,0.3918668636476803,-555160,85658.0,59.83451850923741,-0.6010743350206063,0.016256659512179406,0.004855957218045326,0
2017-05-04,2.3927500247955322,2.3984999656677246,2.362499952316284,2.3797500133514404,2.342987537384033,106240,0.004856073967829833,2.331664800643921,2.3528330326080322,2.3801538944244385,-0.00899691209309783,-0.011478611479873613,-0.005859926982192842,5.511348650858019,8.856301297134536,-2.7594289330124226,-2.53594086230609,-0.22348807070633248,2.219168641995523,0.8666425819052784,0.8620077238598132,1.3414184805122096,16.875208902147474,-3.773972654131117,6.550618124008179,20.64918155627859,0.36644780291223455,-448920,90970.0,62.19435568044196,-0.5748794558625371,0.015127644983491787,-0.01481245857918656,-1
