date,open,high,low,close,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,y_price_return_1d
2017-04-20,2.3237500190734863,2.339750051498413,2.312000036239624,2.318000078201294,2.282191514968872,67360,-0.012881659709274462,2.3119735717773438,2.2649621963500977,12.873017311096191,0.020755920563708896,-0.8240535111843778,0.0,10.127264044812163,11.67500609518892,-1.9899537830763663,-0.7454515185856151,-1.2445022644907513,0.47554177395549857,0.2942877039367005,0.333679577560239,-82.27151055718937,18.845410334913517,3.7246318222596404,11.285021078586578,15.120778512653876,0.6704559659818866,-99520,23188.0,39.53900970288014,-0.7746487595395563,0.011971533357463185,0.01865825886352912
2017-04-21,2.359499931335449,2.3752501010894775,2.347249984741211,2.3612499237060547,2.324772834777832,107960,0.018658083482332444,2.282191514968872,2.3119735717773438,2.2649621963500977,-0.012881659709274462,0.020755920563708896,-0.8240535111843778,9.384169643856513,11.308330281055152,-2.351144070173846,-1.0665900289032613,-1.2845540412705847,0.9680695072477903,0.6951668301389644,0.5213751226042233,-81.94073092114978,19.219269117573972,2.295948591967349,10.75760885477066,16.923320525606623,0.6266555414751936,8440,28586.0,51.11501686625108,-0.7522665379030334,0.0118581756497506,-0.0020116520931359183
2017-04-24,2.368499994277954,2.3797500133514404,2.3519999980926514,2.3564999103546143,2.320096015930176,303600,-0.0020117315454192264,2.324772834777832,2.282191514968872,2.3119735717773438,0.018658083482332444,-0.012881659709274462,0.020755920563708896,8.711400726911148,10.955850505952212,-2.607707328290217,-1.3748134887806525,-1.2328938395095643,0.9675031774915936,0.6511393618428077,0.5468646319728242,-81.9770613224429,19.3858017421885,1.0741238378362183,10.22996279001236,18.311677904352283,0.583876575316879,-295160,43766.0,68.23099775316385,-0.7336713017043327,0.011775945815594427,0.012730733091882884
2017-04-25,2.371000051498413,2.3864998817443848,2.3597500324249268,2.3864998817443848,2.34963321685791,84680,0.012731025235562132,2.320096015930176,2.324772834777832,2.282191514968872,-0.0020117315454192264,0.018658083482332444,-0.012881659709274462,8.105518106906077,10.618351788732827,-2.7766447215747307,-1.6551797353394682,-1.1214649862352626,1.359984905360605,0.9292065358746853,0.7585042426188192,-81.74761083531993,19.38598043467799,0.021606735922899745,9.703793585300446,19.364373698755088,0.544313960750657,-210480,48000.0,71.07360992871875,-0.7101193056547525,0.011208820718610516,0.009847142363621941
2017-04-26,2.3984999656677246,2.4214999675750732,2.3877499103546143,2.4100000858306885,2.3727705478668213,134360,0.009847209701883575,2.34963321685791,2.320096015930176,2.324772834777832,0.012731025235562132,-0.0020117315454192264,0.018658083482332444,7.559542148902338,10.294995661640042,-2.8755146902319764,-1.89924672631797,-0.9762679639140064,1.6886653848062565,1.1470279215870414,0.9091246064348448,-81.56787573165495,19.247652798391364,-0.890090304113409,9.178781247138977,20.13774310250477,0.5079343982563735,-76120,54718.0,74.7079261529188,-0.6861224527716467,0.014004172621772285,0.009024884864110794
2017-04-27,2.375,2.4342501163482666,2.364000082015991,2.4317500591278076,2.394184112548828,69880,0.009024709406165732,2.3727705478668213,2.34963321685791,2.320096015930176,0.009847209701883575,0.012731025235562132,-0.0020117315454192264,7.067603288297242,9.985159914616858,-2.9184993136186375,-2.1030972437781035,-0.815402069840534,2.014085821700732,1.3486265675131162,1.1416203416582809,-81.40153116639479,18.987350922800807,-1.6776717483775911,8.654839587211608,20.6650226711784,0.47667122940465223,-6240,58212.0,76.26142942823988,-0.6612452602548883,0.028888673845646733,-0.0058599937114558465
2017-04-28,2.4222500324249268,2.4322500228881836,2.403249979019165,2.4175000190734863,2.3801543712615967,137760,-0.005859925815101752,2.394184112548828,2.3727705478668213,2.34963321685791,0.009024709406165732,0.009847209701883575,0.012731025235562132,6.621179581912895,9.68692440311273,-2.920036655307811,-2.2664851260840453,-0.6535515292237659,2.0093928119923135,1.2165441626246463,1.2373995505749347,-81.5105168140342,18.617117772199773,-2.356724891760013,8.13019644021988,20.973842663959786,0.444694716152107,-144000,65100.0,78.83267371713589,-0.6405241178228311,0.011995881547141788,-0.011478806634890648
2017-05-02,2.432499885559082,2.4375,2.3610000610351562,2.3897500038146973,2.3528332710266113,134360,-0.011478709349639349,2.3801543712615967,2.394184112548828,2.3727705478668213,-0.005859925815101752,0.009024709406165732,0.009847209701883575,6.214670409447535,9.399312986168177,-2.890143815278954,-2.391216863923027,-0.4989269513559269,1.9996214641042087,0.9593316399159043,1.1748341233512223,-81.72275221755095,18.141999695072514,-2.9336252186397127,7.6041872382164,21.075624913712225,0.4183950892101596,-278360,71818.0,71.36124661678302,-0.6214065886020541,0.03201169111527517,-0.008996803260550523
2017-05-03,2.3717501163482666,2.3812499046325684,2.342750072479248,2.3682498931884766,2.3316657543182373,276800,-0.008996607183788252,2.3528332710266113,2.3801543712615967,2.394184112548828,-0.011478709349639349,-0.005859925815101752,0.009024709406165732,5.844860442292364,9.122150349625041,-2.835475963993435,-2.4800686839371084,-0.3554072800563266,1.9915410187592784,0.7600489497582567,0.9786415840996024,2.9450186001174745,17.562446214266664,-3.4082068935116583,7.077119660377503,20.970653107778322,0.3918668636476803,-555160,85658.0,59.83451850923741,-0.6010741783590381,0.016256659512179406,0.004855957218045326
2017-05-04,2.3927500247955322,2.3984999656677246,2.362499952316284,2.3797500133514404,2.342987298965454,106240,0.004855560719305263,2.3316657543182373,2.3528332710266113,2.3801543712615967,-0.008996607183788252,-0.011478709349639349,-0.005859925815101752,5.511348714356468,8.856300818226627,-2.7594287668150486,-2.5359407005126964,-0.22348806630235218,2.2191355567656217,0.8666425819052784,0.8620077238598132,1.341439520187437,16.875208880408852,-3.7739725608669223,6.550618159770965,20.649181441275775,0.36644780291223455,-448920,90970.0,62.19435568044196,-0.5748795040200912,0.015127644983491787,-0.01481245857918656
