epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_mape,val_mape
0,0.4331687092781067,0.1917458474636078,0.6190969944000244,0.29821205139160156,0.8118631839752197,0.30064260959625244,677756.75,7666.53564453125
1,0.27799996733665466,0.16477441787719727,0.40366342663764954,0.18708392977714539,0.5183003544807434,0.19187428057193756,2311783.75,5058.8251953125
2,0.22700196504592896,0.15113136172294617,0.31690749526023865,0.08897604048252106,0.40288734436035156,0.10523059219121933,806737.0,2689.767333984375
3,0.21181678771972656,0.159417986869812,0.2896721065044403,0.1626352071762085,0.3660198450088501,0.17284952104091644,1187065.25,4704.33935546875
4,0.1871858686208725,0.14740142226219177,0.23352576792240143,0.07808292657136917,0.29445722699165344,0.09302640706300735,547742.5,2442.481689453125
5,0.18084551393985748,0.14748868346214294,0.22041231393814087,0.10042332112789154,0.2774507701396942,0.10916633158922195,256289.8125,2250.326416015625
6,0.17158745229244232,0.14255546033382416,0.19279374182224274,0.06045260280370712,0.2483460158109665,0.07358288019895554,633363.8125,1219.114013671875
7,0.16588981449604034,0.14515727758407593,0.18039752542972565,0.10913081467151642,0.2318209707736969,0.11908330768346786,544033.0625,2929.9580078125
8,0.15821486711502075,0.1399831771850586,0.16244925558567047,0.07076382637023926,0.20499952137470245,0.08688931167125702,102544.609375,1290.1558837890625
9,0.15302105247974396,0.13610854744911194,0.1479405164718628,0.050030529499053955,0.18826797604560852,0.0607614628970623,211847.890625,968.436279296875
10,0.15053078532218933,0.13466838002204895,0.1458742320537567,0.05674830824136734,0.18556515872478485,0.06968999654054642,478091.875,1417.002685546875
11,0.14653122425079346,0.13281771540641785,0.13434888422489166,0.055439021438360214,0.1747363805770874,0.07284344732761383,96936.0625,1635.0885009765625
12,0.1430858075618744,0.13016729056835175,0.13134637475013733,0.048351507633924484,0.16678175330162048,0.06485232710838318,284083.3125,1275.2421875
13,0.13916917145252228,0.12748755514621735,0.12004698812961578,0.045609526336193085,0.15565140545368195,0.05607297644019127,116783.6171875,1023.1986694335938
14,0.13546623289585114,0.12682640552520752,0.11507176607847214,0.06858624517917633,0.14541232585906982,0.07843518257141113,162153.609375,1635.5577392578125
15,0.1316460818052292,0.12244793772697449,0.10623399168252945,0.03278205171227455,0.13353772461414337,0.041587039828300476,310144.46875,529.6558227539062
16,0.12807096540927887,0.12146307528018951,0.09772748500108719,0.053718823939561844,0.12262369692325592,0.0643153265118599,247982.53125,1357.9503173828125
17,0.12559303641319275,0.11887643486261368,0.09304250031709671,0.04687241092324257,0.12027996778488159,0.057826679199934006,76122.578125,1049.9315185546875
18,0.12236512452363968,0.11614222824573517,0.08762682229280472,0.03716467320919037,0.111307293176651,0.04751363396644592,140428.15625,671.4241333007812
19,0.12071701139211655,0.11394962668418884,0.09120213240385056,0.037723034620285034,0.11606678366661072,0.04729869216680527,150828.125,572.8037719726562
