epoch,train_loss,val_loss,train_accuracy,val_accuracy
0,0.7954332828521729,0.8015954494476318,0.5130208134651184,0.29914531111717224
1,0.7290017008781433,0.8421982526779175,0.515625,0.29914531111717224
2,0.7443270087242126,0.7807389497756958,0.484375,0.29914531111717224
3,0.7308363318443298,0.8086127042770386,0.5169270634651184,0.29914531111717224
4,0.7222386002540588,0.7643547654151917,0.5377604365348816,0.29914531111717224
5,0.7287952899932861,0.7561443448066711,0.5416666865348816,0.29914531111717224
6,0.7254688143730164,0.7787367701530457,0.53515625,0.29914531111717224
7,0.7200987339019775,0.8414020538330078,0.5234375,0.29914531111717224
8,0.7286560535430908,0.7783066630363464,0.5260416865348816,0.29914531111717224
9,0.7204676270484924,0.7720343470573425,0.53125,0.29914531111717224
10,0.7150629162788391,0.8260458707809448,0.5520833134651184,0.29914531111717224
11,0.7288070321083069,0.7687973380088806,0.5091145634651184,0.29914531111717224
12,0.7218075394630432,0.8124050498008728,0.5169270634651184,0.29914531111717224
13,0.7154417037963867,0.820547878742218,0.546875,0.29914531111717224
14,0.7126529216766357,0.9521634578704834,0.54296875,0.29914531111717224
15,0.7110986709594727,0.9163068532943726,0.5546875,0.29914531111717224
16,0.7139891982078552,0.8748336434364319,0.5078125,0.29914531111717224
17,0.7136585712432861,0.9137885570526123,0.5638020634651184,0.29914531111717224
18,0.7134596705436707,0.8432416319847107,0.5455729365348816,0.29914531111717224
19,0.7078786492347717,0.9025052189826965,0.5677083134651184,0.29914531111717224
20,0.7135589718818665,0.907879114151001,0.5494791865348816,0.29914531111717224
21,0.7032220363616943,0.9057025909423828,0.55078125,0.29914531111717224
22,0.7074176669120789,0.8914963006973267,0.546875,0.29914531111717224
23,0.701639711856842,0.8693844676017761,0.5598958134651184,0.29914531111717224
24,0.700840175151825,0.8895233273506165,0.55078125,0.29914531111717224
25,0.7033817172050476,0.8495690226554871,0.5625,0.29914531111717224
26,0.696984589099884,0.8560146689414978,0.5690104365348816,0.29914531111717224
27,0.7006617188453674,0.8931752443313599,0.5729166865348816,0.29914531111717224
28,0.7259239554405212,0.8630702495574951,0.5625,0.29914531111717224
29,0.7088995575904846,0.8689693808555603,0.55859375,0.3162393271923065
30,0.6952176094055176,0.894557535648346,0.6002604365348816,0.29914531111717224
31,0.7140047550201416,0.9014478921890259,0.5520833134651184,0.29914531111717224
32,0.682201087474823,0.8640841245651245,0.6106770634651184,0.29914531111717224
33,0.6891499161720276,0.8912477493286133,0.5963541865348816,0.29914531111717224
34,0.6830393671989441,0.9245845079421997,0.59765625,0.29914531111717224
35,0.6884099841117859,0.9266654253005981,0.6080729365348816,0.29914531111717224
36,0.6962342262268066,0.8881800770759583,0.5677083134651184,0.29914531111717224
37,0.7098605632781982,0.8671133518218994,0.5494791865348816,0.29914531111717224
38,0.7075481414794922,0.8893817067146301,0.5768229365348816,0.29914531111717224
39,0.715928852558136,0.9094852805137634,0.5390625,0.29914531111717224
40,0.7001287937164307,0.9576932191848755,0.58203125,0.29914531111717224
41,0.7006464004516602,0.9034453630447388,0.60546875,0.29914531111717224
42,0.7069330811500549,0.9206505417823792,0.5442708134651184,0.29914531111717224
43,0.6982002258300781,0.936342716217041,0.5963541865348816,0.29914531111717224
44,0.7014532685279846,0.9556060433387756,0.6080729365348816,0.29914531111717224
45,0.6946313381195068,0.9022406935691833,0.6002604365348816,0.29914531111717224
46,0.6748771071434021,0.9102687239646912,0.6223958134651184,0.29914531111717224
47,0.68857741355896,0.9003985524177551,0.6028645634651184,0.29914531111717224
48,0.6794670224189758,0.9648861289024353,0.61328125,0.29914531111717224
49,0.6597458124160767,0.8246544599533081,0.6328125,0.29914531111717224
50,0.6636853814125061,0.8515122532844543,0.6341145634651184,0.29914531111717224
51,0.6651071906089783,0.885631799697876,0.6197916865348816,0.29914531111717224
52,0.6586148142814636,0.8175544142723083,0.63671875,0.29914531111717224
53,0.704056978225708,0.8215087652206421,0.58984375,0.29914531111717224
54,0.6603760123252869,0.8483073115348816,0.6315104365348816,0.29914531111717224
55,0.6860229969024658,0.8855612277984619,0.60546875,0.29914531111717224
56,0.6677546501159668,0.9460610151290894,0.6223958134651184,0.29914531111717224
57,0.6632073521614075,0.9361848831176758,0.6197916865348816,0.29914531111717224
58,0.6766632199287415,0.8708789944648743,0.6106770634651184,0.29914531111717224
59,0.6526604294776917,0.9064890742301941,0.6328125,0.29914531111717224
60,0.6519128680229187,0.9809979796409607,0.6263020634651184,0.29914531111717224
61,0.6417196393013,0.9340692758560181,0.6354166865348816,0.29914531111717224
62,0.6644729375839233,0.8813087344169617,0.6263020634651184,0.29914531111717224
63,0.652186930179596,1.08120858669281,0.65625,0.29914531111717224
64,0.6765825152397156,0.9713038802146912,0.6276041865348816,0.29914531111717224
65,0.6677376627922058,0.8927043676376343,0.65625,0.29914531111717224
66,0.6320403814315796,0.9674777984619141,0.6861979365348816,0.29914531111717224
