open,high,low,adj_close,volume,daily_return,adj_close_lag1,adj_close_lag2,adj_close_lag3,daily_return_lag1,daily_return_lag2,daily_return_lag3,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,Close_to_EMA20,High_Low_Spread,date_days,dow_sin,dow_cos,month_sin,month_cos
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8205379492630307,-0.8223592026417071,-0.015689159383007897,0.5016093620227992,0.48476926723381014,-0.8521879517578094,-0.8683793486872174,0.6231033448911878,0.587883660055096,0.07361181004988368,0.5615117057484833,1.0,1.0,0.3735140139020938,-0.846411695408523,-0.8139791471115628,-0.8518259828766177,-0.2803801708425271,-0.8843447491589819,0.48760334420931434,-0.04414725567877609,-0.9992032939240264,0.658850451513402,-1.0,-1.0,-0.38404294326019184,1.0000000000000002,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8205379492630307,-0.03120190482507683,0.49252007060600556,0.5016093620227992,-0.8511478384055222,-0.86775813366124,0.6232679102464331,0.5920668027335715,0.0654138020345259,0.5615117057484833,1.0,1.0,0.36308744413435534,-0.8464654248019432,-0.8094154718485262,-0.8495261543512245,-0.31577932991884333,-0.9010239350202227,0.48760334420931434,-0.044493479188634555,-0.9992032939240264,0.6466066705593727,-1.0,-0.9994901860820801,0.7258733209145506,0.6038754716096768,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.49252007060600556,-0.8502067834677386,-0.8671612800088301,0.6225945348935193,0.5952613353993896,0.05730395838621373,0.5615117057484833,1.0,1.0,0.24964518518245052,-0.8474696986298642,-0.8039053214268794,-0.8472263258258312,-0.3700863860360143,-0.9168225502518961,0.48760334420931434,-0.044493479188634555,-0.9992032939240264,0.6355619016344756,-1.0,-0.9989803721641601,1.0,-0.28620826421558093,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.48476926723381014,-0.849355352809744,-0.866587832382005,0.6212723270809689,0.5975185379331807,0.049614777900211585,0.5615117057484833,1.0,1.0,0.2392101490194988,-0.8498418754473215,-0.7970331240014387,-0.8449264973004382,-0.45812822687125987,-0.931771249577816,0.48760334420931434,-0.044493479188634555,-0.9992032939240264,0.6255958635568585,-1.0,-0.9984705582462401,0.23191411347961666,-0.9999999999999999,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.48476926723381014,-0.8485850107858439,-0.8660368728974083,0.6194568426440594,0.5989145433438932,0.04255013771942816,0.5615117057484833,1.0,1.0,0.2392101490194988,-0.854808898239208,-0.7875771891239894,-0.8426266687750449,-0.6335972362937909,-0.9459013244206459,0.48760334420931434,-0.044493479188634555,-0.9992032939240264,0.6166008653259925,-1.0,-0.9979607443283202,-1.0,-1.0,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.48476926723381014,-0.8478880346689821,-0.8655075196671096,0.6172755771987438,0.5995390339241333,0.03622118639648408,0.5615117057484833,1.0,1.0,0.2392101490194988,-0.8543298461671037,-0.786508645418497,-0.8418385646139936,-0.6422108055300211,-0.9592444917204238,0.48760334420931434,-0.04484039142683616,-0.9992032939240264,0.6084803932204078,-1.0,-0.9964313025745603,-0.38404294326019184,1.0000000000000002,-0.4999999999999998,-0.8660254037844388
-0.8196405088629329,-0.8200880299988198,-0.8189873089693832,-0.819697358447772,-1.0,-0.031201904825077002,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.48476926723381014,-0.8472574372299165,-0.8649989253870186,0.6148325889171583,0.5994872415393995,0.030673448625535955,0.5615117057484833,1.0,1.0,0.2392101490194988,-0.8540265074485053,-0.7852651405874717,-0.8410504604529424,-0.6562151154347845,-0.9718326944950647,0.48760334420931434,-0.04484039142683616,-1.0,0.6011478733678932,-1.0,-0.9959214886566403,0.7258733209145506,0.6038754716096768,-0.4999999999999998,-0.8660254037844388
-0.8224433082516405,-0.8228838748770761,-0.821800259131143,-0.8224992743898661,-1.0,-0.08284364116824035,-0.8196973584477721,-0.8196973584477719,-0.8196973584477719,-0.03120190482507683,0.48476926723381014,0.48476926723381014,-0.8469622851815113,-0.8646282643795788,0.6097660675396932,0.5983022887922665,0.021377818144493903,0.3518369831589383,-0.14285402883892273,0.6190486570536924,0.21846926764475672,-0.8541878272897746,-0.7838399750589665,-0.8404056482059975,-0.680674198136571,-0.9649987419547906,0.48760334420931434,-0.04484039142683616,-1.0,0.5644420174958651,-1.0,-0.9954116747387204,1.0,-0.28620826421558093,-0.4999999999999998,-0.8660254037844388
-0.8272080511747578,-0.8276367951722201,-0.8265822583103661,-0.8272625154587959,-1.0,-0.11937011616820777,-0.8224992743898664,-0.8196973584477719,-0.8196973584477719,-0.0828436411682402,0.48476926723381014,0.48476926723381014,-0.8471634017121149,-0.8644727187009561,0.6009893997079323,0.5953734240650774,0.007072021810650721,0.07973320480207069,-1.0,-0.047618009612974244,0.1698669882491933,-0.8546778783513921,-0.7825651987233332,-0.8400044313931132,-0.7092566842333614,-0.9459620646282125,0.48760334420931434,-0.04484039142683616,-1.0,0.5101765833223212,-1.0,-0.9949018608208005,0.23191411347961666,-0.9999999999999999,-0.4999999999999998,-0.8660254037844388
-0.8305013364470678,-0.8309219089046984,-0.8298874707264917,-0.830554762682599,-1.0,-0.09259064472149542,-0.8272625154587959,-0.8224992743898661,-0.8196973584477719,-0.11937011616820761,0.45896693935513944,0.48476926723381014,-0.8476689453712273,-0.8644619090528178,0.5906902484391242,0.5907058037502899,-0.00719147519778781,-0.06445915775505684,-1.0,-0.7142846762796409,0.1394623261713898,-0.8550558898419759,-0.7817953965878564,-0.8398038243532041,-0.7287050541812017,-0.9380103295312181,0.48760334420931434,-0.04484039142683616,-1.0,0.47684068065535956,-1.0,-0.9943920469028804,-1.0,-1.0,-0.4999999999999998,-0.8660254037844388
