date,open,high,low,close,adj_close,volume
2010-01-04,13.329999923706055,13.329999923706055,13.329999923706055,13.329999923706055,13.080352783203125,100
2010-01-05,13.0,13.0,13.0,13.0,12.756536483764648,25
2010-01-06,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,12.766347885131836,400
2010-01-07,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,12.766347885131836,100
2010-01-08,13.010000228881836,13.010000228881836,13.010000228881836,13.010000228881836,12.766347885131836,0
2010-01-11,13.020000457763672,13.020000457763672,13.020000457763672,13.020000457763672,12.776162147521973,223
2010-01-12,12.779999732971191,12.779999732971191,12.779999732971191,12.779999732971191,12.540651321411133,76
2010-01-13,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,11.765451431274414,160
2010-01-14,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,12.187399864196777,1550
2010-01-15,12.420000076293945,12.420000076293945,12.420000076293945,12.420000076293945,12.187399864196777,1550
2010-01-18,12.0,12.0,12.0,12.0,11.775262832641602,280
2010-01-19,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,11.215937614440918,30
2010-01-20,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,11.215937614440918,3
2010-01-21,12.25,12.25,12.25,12.25,12.020578384399414,422
2010-01-22,12.25,12.25,12.25,12.25,12.020578384399414,0
2010-01-25,12.25,12.25,12.25,12.25,12.020578384399414,0
2010-01-26,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,11.461254119873047,100
2010-01-27,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,11.461254119873047,100
2010-01-28,11.680000305175781,11.680000305175781,11.680000305175781,11.680000305175781,11.461254119873047,0
2010-01-29,11.645000457763672,11.645000457763672,11.645000457763672,11.645000457763672,11.426912307739258,0
2010-02-01,11.234999656677246,11.234999656677246,11.234999656677246,11.234999656677246,11.024588584899902,69
2010-02-02,11.234999656677246,11.234999656677246,11.234999656677246,11.234999656677246,11.024588584899902,69
2010-02-03,11.234999656677246,11.234999656677246,11.234999656677246,11.234999656677246,11.024588584899902,0
2010-02-04,11.954999923706055,11.954999923706055,11.954999923706055,11.954999923706055,11.731109619140625,0
2010-02-05,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.814515113830566,0
2010-02-08,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.814515113830566,0
2010-02-09,12.039999961853027,12.039999961853027,12.039999961853027,12.039999961853027,11.814515113830566,0
2010-02-10,12.045000076293945,12.045000076293945,12.045000076293945,12.045000076293945,11.819421768188477,0
2010-02-11,11.914999961853027,11.914999961853027,11.914999961853027,11.914999961853027,11.691856384277344,0
2010-02-12,11.920000076293945,11.920000076293945,11.920000076293945,11.920000076293945,11.696762084960938,0
2010-02-15,11.920000076293945,11.920000076293945,11.920000076293945,11.920000076293945,11.696762084960938,0
2010-02-16,12.9399995803833,12.9399995803833,12.9399995803833,12.9399995803833,12.697659492492676,0
2010-02-17,12.795000076293945,12.795000076293945,12.795000076293945,12.795000076293945,12.555377006530762,0
2010-02-18,12.755000114440918,12.755000114440918,12.755000114440918,12.755000114440918,12.516121864318848,160
2010-02-19,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,12.746726036071777,100
2010-02-22,12.989999771118164,12.989999771118164,12.989999771118164,12.989999771118164,12.746726036071777,100
2010-02-23,12.430000305175781,12.430000305175781,12.430000305175781,12.430000305175781,12.197211265563965,83
2010-02-24,11.84000015258789,11.84000015258789,11.84000015258789,11.84000015258789,11.61825942993164,150
2010-02-25,12.395000457763672,12.395000457763672,12.395000457763672,12.395000457763672,12.16286849975586,100
2010-02-26,12.395000457763672,12.395000457763672,12.395000457763672,12.395000457763672,12.16286849975586,100
2010-03-01,12.395000457763672,12.395000457763672,12.395000457763672,12.395000457763672,12.16286849975586,0
2010-03-02,12.885000228881836,12.885000228881836,12.885000228881836,12.885000228881836,12.64369010925293,20
2010-03-03,12.885000228881836,12.885000228881836,12.885000228881836,12.885000228881836,12.64369010925293,20
2010-03-04,12.885000228881836,12.885000228881836,12.885000228881836,12.885000228881836,12.64369010925293,0
