datetime,open,high,low,close,adj_close,volume
2025-01-13 13:00:00+00:00,129.36000061035156,129.36000061035156,128.5800018310547,128.8000030517578,128.8000030517578,16406
2025-01-13 14:00:00+00:00,128.72000122070312,129.74000549316406,126.66000366210938,129.39999389648438,129.39999389648438,99730
2025-01-13 15:00:00+00:00,129.4199981689453,130.39999389648438,128.0800018310547,129.32000732421875,129.32000732421875,18707
2025-01-13 16:00:00+00:00,129.39999389648438,129.4600067138672,128.77999877929688,129.02000427246094,129.02000427246094,5394
2025-01-14 08:00:00+00:00,132.4199981689453,132.8000030517578,132.1199951171875,132.5399932861328,132.5399932861328,0
2025-01-14 09:00:00+00:00,132.52000427246094,132.9600067138672,132.27999877929688,132.47999572753906,132.47999572753906,30682
2025-01-14 10:00:00+00:00,132.36000061035156,132.89999389648438,132.24000549316406,132.52000427246094,132.52000427246094,49341
2025-01-14 11:00:00+00:00,132.5,132.5,131.75999450683594,131.97999572753906,131.97999572753906,21562
2025-01-14 12:00:00+00:00,131.9199981689453,132.4199981689453,131.05999755859375,131.77999877929688,131.77999877929688,18555
2025-01-14 13:00:00+00:00,131.6999969482422,133.24000549316406,131.3800048828125,132.6199951171875,132.6199951171875,17685
2025-01-14 14:00:00+00:00,132.39999389648438,132.77999877929688,130.0,130.02000427246094,130.02000427246094,27884
2025-01-14 15:00:00+00:00,129.89999389648438,130.89999389648438,127.18000030517578,127.26000213623047,127.26000213623047,30005
2025-01-14 16:00:00+00:00,127.05999755859375,127.68000030517578,126.68000030517578,127.66000366210938,127.66000366210938,20476
2025-01-15 08:00:00+00:00,127.45999908447266,127.55999755859375,126.95999908447266,127.5199966430664,127.5199966430664,0
2025-01-15 09:00:00+00:00,127.5,127.73999786376953,127.08000183105469,127.55999755859375,127.55999755859375,31236
2025-01-15 10:00:00+00:00,127.5999984741211,127.5999984741211,127.16000366210938,127.5199966430664,127.5199966430664,29807
2025-01-15 11:00:00+00:00,127.54000091552734,128.1999969482422,127.44000244140625,127.9800033569336,127.9800033569336,44558
2025-01-15 12:00:00+00:00,128.0399932861328,128.4600067138672,127.95999908447266,128.25999450683594,128.25999450683594,10119
2025-01-15 13:00:00+00:00,128.27999877929688,130.27999877929688,128.13999938964844,129.17999267578125,129.17999267578125,45531
2025-01-15 14:00:00+00:00,129.16000366210938,129.67999267578125,127.13999938964844,129.36000061035156,129.36000061035156,32933
2025-01-15 15:00:00+00:00,129.77999877929688,131.3000030517578,129.5,130.82000732421875,130.82000732421875,36450
2025-01-15 16:00:00+00:00,131.25999450683594,131.39999389648438,130.4199981689453,130.60000610351562,130.60000610351562,11347
2025-01-16 08:00:00+00:00,134.89999389648438,135.17999267578125,134.22000122070312,135.1199951171875,135.1199951171875,0
2025-01-16 09:00:00+00:00,135.17999267578125,136.24000549316406,133.94000244140625,134.72000122070312,134.72000122070312,131258
2025-01-16 10:00:00+00:00,134.5800018310547,135.05999755859375,134.17999267578125,134.67999267578125,134.67999267578125,16060
2025-01-16 11:00:00+00:00,134.72000122070312,135.13999938964844,134.72000122070312,134.8000030517578,134.8000030517578,6903
2025-01-16 12:00:00+00:00,134.52000427246094,134.52000427246094,133.83999633789062,134.27999877929688,134.27999877929688,12762
2025-01-16 13:00:00+00:00,134.25999450683594,134.82000732421875,134.13999938964844,134.4199981689453,134.4199981689453,22014
2025-01-16 14:00:00+00:00,134.63999938964844,135.1999969482422,132.82000732421875,133.39999389648438,133.39999389648438,31349
2025-01-16 15:00:00+00:00,133.27999877929688,134.05999755859375,132.17999267578125,132.94000244140625,132.94000244140625,13641
2025-01-16 16:00:00+00:00,132.86000061035156,133.17999267578125,131.27999877929688,131.27999877929688,131.27999877929688,11731
2025-01-17 08:00:00+00:00,130.83999633789062,131.16000366210938,130.8000030517578,131.05999755859375,131.05999755859375,0
2025-01-17 09:00:00+00:00,131.0399932861328,131.8000030517578,130.89999389648438,131.39999389648438,131.39999389648438,35033
2025-01-17 10:00:00+00:00,131.36000061035156,131.39999389648438,130.9600067138672,131.0800018310547,131.0800018310547,23660
2025-01-17 11:00:00+00:00,131.17999267578125,131.44000244140625,130.89999389648438,130.9199981689453,130.9199981689453,6683
2025-01-17 12:00:00+00:00,130.8000030517578,131.02000427246094,130.60000610351562,131.02000427246094,131.02000427246094,19176
2025-01-17 13:00:00+00:00,131.02000427246094,131.83999633789062,130.9199981689453,131.6999969482422,131.6999969482422,11206
2025-01-17 14:00:00+00:00,131.82000732421875,133.16000366210938,131.82000732421875,132.63999938964844,132.63999938964844,27067
2025-01-17 15:00:00+00:00,132.72000122070312,134.0,132.13999938964844,134.0,134.0,22787
2025-01-17 16:00:00+00:00,134.02000427246094,134.24000549316406,133.5399932861328,134.22000122070312,134.22000122070312,9476
2025-01-20 08:00:00+00:00,134.8000030517578,135.0,133.9600067138672,134.27999877929688,134.27999877929688,0
2025-01-20 09:00:00+00:00,134.24000549316406,134.5,134.17999267578125,134.5,134.5,16334
2025-01-20 10:00:00+00:00,134.5,134.72000122070312,134.25999450683594,134.3800048828125,134.3800048828125,20126
2025-01-20 11:00:00+00:00,134.32000732421875,134.39999389648438,133.97999572753906,134.10000610351562,134.10000610351562,14074
2025-01-20 12:00:00+00:00,134.02000427246094,134.16000366210938,132.83999633789062,133.25999450683594,133.25999450683594,35562
2025-01-20 13:00:00+00:00,133.22000122070312,133.5800018310547,132.27999877929688,132.8800048828125,132.8800048828125,73211
2025-01-20 14:00:00+00:00,132.8800048828125,134.63999938964844,132.82000732421875,134.22000122070312,134.22000122070312,45880
2025-01-20 15:00:00+00:00,134.24000549316406,134.3800048828125,133.72000122070312,133.9199981689453,133.9199981689453,65921
2025-01-20 16:00:00+00:00,134.1999969482422,134.44000244140625,134.0800018310547,134.27999877929688,134.27999877929688,23530
2025-01-21 08:00:00+00:00,133.77999877929688,133.9600067138672,133.63999938964844,133.8800048828125,133.8800048828125,0
2025-01-21 09:00:00+00:00,133.83999633789062,134.5,133.6199951171875,134.1999969482422,134.1999969482422,24658
2025-01-21 10:00:00+00:00,134.1999969482422,134.3000030517578,134.05999755859375,134.1199951171875,134.1199951171875,6999
2025-01-21 11:00:00+00:00,134.1199951171875,134.3000030517578,134.05999755859375,134.0800018310547,134.0800018310547,10199
2025-01-21 12:00:00+00:00,134.0800018310547,134.0800018310547,133.6199951171875,133.72000122070312,133.72000122070312,4681
2025-01-21 13:00:00+00:00,133.63999938964844,134.16000366210938,133.63999938964844,133.9600067138672,133.9600067138672,8280
2025-01-21 14:00:00+00:00,134.0800018310547,135.0,132.5,133.9600067138672,133.9600067138672,51199
2025-01-21 15:00:00+00:00,133.8000030517578,133.8000030517578,132.05999755859375,133.67999267578125,133.67999267578125,6307
2025-01-21 16:00:00+00:00,133.5399932861328,133.82000732421875,133.3800048828125,133.4199981689453,133.4199981689453,6223
2025-01-22 08:00:00+00:00,138.16000366210938,138.17999267578125,137.36000061035156,137.5399932861328,137.5399932861328,0
2025-01-22 09:00:00+00:00,137.5399932861328,138.60000610351562,137.5399932861328,138.5,138.5,38206
2025-01-22 10:00:00+00:00,138.5,138.67999267578125,138.16000366210938,138.4600067138672,138.4600067138672,19303
2025-01-22 11:00:00+00:00,138.3000030517578,138.77999877929688,138.25999450683594,138.5,138.5,7992
2025-01-22 12:00:00+00:00,138.55999755859375,139.3800048828125,138.55999755859375,139.22000122070312,139.22000122070312,17685
2025-01-22 13:00:00+00:00,139.10000610351562,139.9199981689453,138.82000732421875,139.4600067138672,139.4600067138672,12390
2025-01-22 14:00:00+00:00,139.5,141.32000732421875,137.8000030517578,140.3000030517578,140.3000030517578,80263
2025-01-22 15:00:00+00:00,140.27999877929688,141.25999450683594,139.8800048828125,139.8800048828125,139.8800048828125,33937
2025-01-22 16:00:00+00:00,140.0800018310547,140.36000061035156,139.6199951171875,140.24000549316406,140.24000549316406,16302
2025-01-23 08:00:00+00:00,139.16000366210938,139.24000549316406,138.72000122070312,138.97999572753906,138.97999572753906,0
2025-01-23 09:00:00+00:00,138.97999572753906,139.4199981689453,138.5,138.66000366210938,138.66000366210938,39560
2025-01-23 10:00:00+00:00,138.8000030517578,138.82000732421875,138.33999633789062,138.5399932861328,138.5399932861328,36024
2025-01-23 11:00:00+00:00,138.52000427246094,139.0800018310547,138.5,139.0800018310547,139.0800018310547,20131
2025-01-23 12:00:00+00:00,139.0399932861328,139.39999389648438,138.60000610351562,138.8000030517578,138.8000030517578,36469
2025-01-23 13:00:00+00:00,138.8000030517578,139.25999450683594,138.6999969482422,139.0399932861328,139.0399932861328,13045
2025-01-23 14:00:00+00:00,139.05999755859375,140.0,138.1999969482422,139.72000122070312,139.72000122070312,29133
2025-01-23 15:00:00+00:00,139.8000030517578,140.8000030517578,139.3000030517578,140.4600067138672,140.4600067138672,11695
2025-01-23 16:00:00+00:00,140.33999633789062,140.55999755859375,139.74000549316406,140.05999755859375,140.05999755859375,11552
2025-01-24 08:00:00+00:00,140.52000427246094,140.52000427246094,139.27999877929688,139.32000732421875,139.32000732421875,0
2025-01-24 09:00:00+00:00,139.3000030517578,140.4600067138672,139.3000030517578,140.25999450683594,140.25999450683594,28113
2025-01-24 10:00:00+00:00,140.24000549316406,140.3000030517578,140.0,140.05999755859375,140.05999755859375,10684
2025-01-24 11:00:00+00:00,140.1199951171875,140.1199951171875,138.94000244140625,139.24000549316406,139.24000549316406,49161
2025-01-24 12:00:00+00:00,139.3800048828125,140.0,139.25999450683594,140.0,140.0,19062
2025-01-24 13:00:00+00:00,140.02000427246094,140.32000732421875,139.5399932861328,139.60000610351562,139.60000610351562,25968
2025-01-24 14:00:00+00:00,139.63999938964844,142.27999877929688,139.6199951171875,141.02000427246094,141.02000427246094,74433
2025-01-24 15:00:00+00:00,141.1199951171875,141.1199951171875,137.83999633789062,137.97999572753906,137.97999572753906,16685
2025-01-24 16:00:00+00:00,137.97999572753906,138.5800018310547,137.97999572753906,138.25999450683594,138.25999450683594,7672
2025-01-27 08:00:00+00:00,127.69999694824219,127.69999694824219,125.95999908447266,126.86000061035156,126.86000061035156,162895
2025-01-27 09:00:00+00:00,126.86000061035156,127.18000030517578,122.27999877929688,122.27999877929688,122.27999877929688,343741
2025-01-27 10:00:00+00:00,122.30000305175781,122.9000015258789,116.80000305175781,118.31999969482422,118.31999969482422,413082
2025-01-27 11:00:00+00:00,118.31999969482422,121.55999755859375,117.5999984741211,118.80000305175781,118.80000305175781,532773
2025-01-27 12:00:00+00:00,119.0199966430664,120.77999877929688,118.69999694824219,119.91999816894531,119.91999816894531,187521
2025-01-27 13:00:00+00:00,120.05999755859375,121.31999969482422,119.4000015258789,120.94000244140625,120.94000244140625,145580
2025-01-27 14:00:00+00:00,120.68000030517578,122.0,117.0999984741211,120.80000305175781,120.80000305175781,224387
2025-01-27 15:00:00+00:00,120.77999877929688,120.87999725341797,117.0,117.18000030517578,117.18000030517578,82566
2025-01-27 16:00:00+00:00,117.12000274658203,117.44000244140625,113.9000015258789,113.94000244140625,113.94000244140625,83080
2025-01-28 08:00:00+00:00,118.83999633789062,119.31999969482422,117.63999938964844,118.9800033569336,118.9800033569336,0
2025-01-28 09:00:00+00:00,118.95999908447266,119.4800033569336,117.81999969482422,119.4800033569336,119.4800033569336,227890
2025-01-28 10:00:00+00:00,119.41999816894531,119.9800033569336,119.04000091552734,119.37999725341797,119.37999725341797,224242
2025-01-28 11:00:00+00:00,119.41999816894531,119.87999725341797,118.12000274658203,118.16000366210938,118.16000366210938,134631
2025-01-28 12:00:00+00:00,118.27999877929688,118.41999816894531,115.80000305175781,116.54000091552734,116.54000091552734,136785
2025-01-28 13:00:00+00:00,116.45999908447266,117.80000305175781,116.19999694824219,116.91999816894531,116.91999816894531,86296
2025-01-28 14:00:00+00:00,117.0199966430664,117.62000274658203,111.66000366210938,114.76000213623047,114.76000213623047,181033
2025-01-28 15:00:00+00:00,114.95999908447266,116.81999969482422,113.91999816894531,115.37999725341797,115.37999725341797,94316
2025-01-28 16:00:00+00:00,115.81999969482422,116.5,115.4000015258789,115.86000061035156,115.86000061035156,47187
2025-01-29 08:00:00+00:00,125.63999938964844,125.83999633789062,124.58000183105469,124.69999694824219,124.69999694824219,0
2025-01-29 09:00:00+00:00,124.73999786376953,125.0,123.0,124.44000244140625,124.44000244140625,129473
2025-01-29 10:00:00+00:00,124.45999908447266,124.5,123.36000061035156,123.80000305175781,123.80000305175781,77097
2025-01-29 11:00:00+00:00,123.73999786376953,123.73999786376953,122.5999984741211,123.44000244140625,123.44000244140625,49150
2025-01-29 12:00:00+00:00,123.22000122070312,123.54000091552734,122.36000061035156,122.58000183105469,122.58000183105469,35947
2025-01-29 13:00:00+00:00,122.54000091552734,122.73999786376953,120.9000015258789,121.44000244140625,121.44000244140625,63979
2025-01-29 14:00:00+00:00,121.45999908447266,122.23999786376953,119.80000305175781,120.41999816894531,120.41999816894531,88627
2025-01-29 15:00:00+00:00,120.41999816894531,121.05999755859375,117.12000274658203,117.76000213623047,117.76000213623047,100568
2025-01-29 16:00:00+00:00,117.73999786376953,118.45999908447266,117.4000015258789,118.05999755859375,118.05999755859375,34192
2025-01-30 08:00:00+00:00,118.4000015258789,119.19999694824219,118.27999877929688,118.5999984741211,118.5999984741211,0
2025-01-30 09:00:00+00:00,118.62000274658203,119.80000305175781,118.5,118.73999786376953,118.73999786376953,91331
2025-01-30 10:00:00+00:00,118.73999786376953,118.95999908447266,117.4000015258789,117.62000274658203,117.62000274658203,36254
2025-01-30 11:00:00+00:00,117.76000213623047,118.54000091552734,117.44000244140625,118.30000305175781,118.30000305175781,22998
2025-01-30 12:00:00+00:00,118.30000305175781,118.81999969482422,117.95999908447266,118.26000213623047,118.26000213623047,17203
2025-01-30 13:00:00+00:00,118.23999786376953,119.19999694824219,117.5,118.04000091552734,118.04000091552734,26980
2025-01-30 14:00:00+00:00,117.94000244140625,118.9800033569336,116.36000061035156,117.16000366210938,117.16000366210938,64134
2025-01-30 15:00:00+00:00,117.22000122070312,117.22000122070312,113.68000030517578,113.73999786376953,113.73999786376953,70883
2025-01-30 16:00:00+00:00,113.95999908447266,114.45999908447266,113.30000305175781,114.13999938964844,114.13999938964844,20988
2025-01-31 08:00:00+00:00,118.4000015258789,118.5,118.13999938964844,118.41999816894531,118.41999816894531,0
2025-01-31 09:00:00+00:00,118.41999816894531,119.4000015258789,118.33999633789062,118.9000015258789,118.9000015258789,54598
2025-01-31 10:00:00+00:00,119.0,119.0999984741211,118.27999877929688,118.54000091552734,118.54000091552734,28314
2025-01-31 11:00:00+00:00,118.54000091552734,118.95999908447266,118.44000244140625,118.69999694824219,118.69999694824219,25456
2025-01-31 12:00:00+00:00,118.62000274658203,118.62000274658203,118.13999938964844,118.36000061035156,118.36000061035156,11988
2025-01-31 13:00:00+00:00,118.4000015258789,120.36000061035156,117.9000015258789,119.91999816894531,119.91999816894531,65148
2025-01-31 14:00:00+00:00,119.91999816894531,120.69999694824219,118.80000305175781,120.69999694824219,120.69999694824219,71534
2025-01-31 15:00:00+00:00,120.76000213623047,122.45999908447266,120.69999694824219,122.0199966430664,122.0199966430664,133224
2025-01-31 16:00:00+00:00,122.08000183105469,123.08000183105469,121.80000305175781,121.91999816894531,121.91999816894531,61777
2025-02-03 08:00:00+00:00,113.5,114.5199966430664,112.63999938964844,113.19999694824219,113.19999694824219,0
2025-02-03 09:00:00+00:00,113.19999694824219,114.13999938964844,112.23999786376953,114.0,114.0,108597
2025-02-03 10:00:00+00:00,114.05999755859375,115.27999877929688,113.5999984741211,114.4800033569336,114.4800033569336,51594
2025-02-03 11:00:00+00:00,114.5,114.86000061035156,113.66000366210938,113.9800033569336,113.9800033569336,49560
2025-02-03 12:00:00+00:00,114.05999755859375,114.4000015258789,111.80000305175781,112.16000366210938,112.16000366210938,103676
2025-02-03 13:00:00+00:00,112.18000030517578,112.73999786376953,112.08000183105469,112.62000274658203,112.62000274658203,45183
2025-02-03 14:00:00+00:00,112.5999984741211,113.19999694824219,110.19999694824219,112.0199966430664,112.0199966430664,99174
2025-02-03 15:00:00+00:00,111.80000305175781,114.27999877929688,110.73999786376953,114.13999938964844,114.13999938964844,78528
2025-02-03 16:00:00+00:00,114.04000091552734,114.31999969482422,112.9000015258789,113.13999938964844,113.13999938964844,19257
2025-02-04 08:00:00+00:00,114.18000030517578,114.23999786376953,112.9000015258789,113.33999633789062,113.33999633789062,0
2025-02-04 09:00:00+00:00,113.4000015258789,113.9000015258789,113.33999633789062,113.72000122070312,113.72000122070312,37476
2025-02-04 10:00:00+00:00,113.72000122070312,113.87999725341797,113.4800033569336,113.68000030517578,113.68000030517578,13590
2025-02-04 11:00:00+00:00,113.68000030517578,113.9000015258789,113.4000015258789,113.4000015258789,113.4000015258789,23426
2025-02-04 12:00:00+00:00,113.5,113.80000305175781,113.26000213623047,113.44000244140625,113.44000244140625,22988
2025-02-04 13:00:00+00:00,113.37999725341797,113.5,112.69999694824219,112.83999633789062,112.83999633789062,29678
2025-02-04 14:00:00+00:00,112.69999694824219,115.69999694824219,112.26000213623047,115.19999694824219,115.19999694824219,63940
2025-02-04 15:00:00+00:00,115.22000122070312,116.83999633789062,114.9000015258789,115.13999938964844,115.13999938964844,82006
2025-02-04 16:00:00+00:00,115.44000244140625,115.77999877929688,115.08000183105469,115.73999786376953,115.73999786376953,15510
2025-02-05 08:00:00+00:00,114.55999755859375,114.55999755859375,113.80000305175781,113.86000061035156,113.86000061035156,0
2025-02-05 09:00:00+00:00,113.9000015258789,114.41999816894531,113.86000061035156,114.27999877929688,114.27999877929688,26444
2025-02-05 10:00:00+00:00,114.26000213623047,114.33999633789062,113.5999984741211,113.9000015258789,113.9000015258789,34380
2025-02-05 11:00:00+00:00,113.91999816894531,114.54000091552734,113.87999725341797,114.4000015258789,114.4000015258789,18228
2025-02-05 12:00:00+00:00,114.37999725341797,115.22000122070312,114.0999984741211,115.22000122070312,115.22000122070312,31317
2025-02-05 13:00:00+00:00,115.12000274658203,115.9800033569336,114.66000366210938,115.76000213623047,115.76000213623047,29740
2025-02-05 14:00:00+00:00,115.81999969482422,117.63999938964844,115.81999969482422,117.5199966430664,117.5199966430664,123793
2025-02-05 15:00:00+00:00,117.5,118.30000305175781,116.87999725341797,117.68000030517578,117.68000030517578,101024
2025-02-05 16:00:00+00:00,117.80000305175781,118.54000091552734,117.69999694824219,118.30000305175781,118.30000305175781,33796
2025-02-06 08:00:00+00:00,121.0,121.19999694824219,120.68000030517578,120.9000015258789,120.9000015258789,0
2025-02-06 09:00:00+00:00,120.9000015258789,121.9800033569336,120.77999877929688,121.44000244140625,121.44000244140625,43848
2025-02-06 10:00:00+00:00,121.45999908447266,121.66000366210938,120.94000244140625,121.45999908447266,121.45999908447266,51639
2025-02-06 11:00:00+00:00,121.4000015258789,121.80000305175781,121.22000122070312,121.27999877929688,121.27999877929688,23854
2025-02-06 12:00:00+00:00,121.27999877929688,122.0,121.08000183105469,121.87999725341797,121.87999725341797,39717
2025-02-06 13:00:00+00:00,121.86000061035156,122.80000305175781,121.76000213623047,122.72000122070312,122.72000122070312,34571
2025-02-06 14:00:00+00:00,122.72000122070312,123.04000091552734,120.81999969482422,121.66000366210938,121.66000366210938,79349
2025-02-06 15:00:00+00:00,121.58000183105469,122.5199966430664,121.27999877929688,122.0,122.0,30805
2025-02-06 16:00:00+00:00,122.05999755859375,122.5,121.81999969482422,122.33999633789062,122.33999633789062,24151
2025-02-07 08:00:00+00:00,124.27999877929688,124.27999877929688,123.36000061035156,123.4000015258789,123.4000015258789,0
2025-02-07 09:00:00+00:00,123.41999816894531,124.12000274658203,122.4000015258789,122.4000015258789,122.4000015258789,76935
2025-02-07 10:00:00+00:00,122.45999908447266,123.19999694824219,122.30000305175781,123.13999938964844,123.13999938964844,47033
2025-02-07 11:00:00+00:00,123.12000274658203,123.5999984741211,122.86000061035156,123.5999984741211,123.5999984741211,21489
