open,high,low,adj_close,volume,daily_return,return_6d,return_13d,return_26d,return_65d,close_mean_6d,close_std_6d,close_min_6d,close_max_6d,return_mean_6d,return_std_6d,volume_mean_6d,volume_std_6d,close_mean_13d,close_std_13d,close_min_13d,close_max_13d,return_mean_13d,return_std_13d,volume_mean_13d,volume_std_13d,close_mean_26d,close_std_26d,close_min_26d,close_max_26d,return_mean_26d,return_std_26d,volume_mean_26d,volume_std_26d,close_mean_65d,close_std_65d,close_min_65d,close_max_65d,return_mean_65d,return_std_65d,volume_mean_65d,volume_std_65d,price_position_6d,pct_from_high_6d,pct_from_low_6d,price_position_13d,pct_from_high_13d,pct_from_low_13d,price_position_26d,pct_from_high_26d,pct_from_low_26d,price_position_65d,pct_from_high_65d,pct_from_low_65d,volume_change,volume_change_6d,volume_ratio_6d,volume_ratio_13d,volume_ratio_26d,volume_ratio_65d,hl_pct_6d,hl_pct_13d,hl_pct_26d,hl_pct_65d,realized_vol_13d,realized_vol_26d,adj_close_lag1,adj_close_lag2,adj_close_lag3,adj_close_lag6,adj_close_lag13,adj_close_lag26,daily_return_lag1,daily_return_lag2,daily_return_lag3,daily_return_lag6,daily_return_lag13,daily_return_lag26,volume_lag1,volume_lag2,volume_lag3,volume_lag6,volume_lag13,volume_lag26,high_lag1,high_lag2,high_lag3,high_lag6,high_lag13,high_lag26,low_lag1,low_lag2,low_lag3,low_lag6,low_lag13,low_lag26,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,ADX_14,ADX_pos,ADX_neg,CCI_20,WillR_14,KC_high,KC_low,KC_mid,KC_width,KC_position,DC_high,DC_low,DC_mid,UO,CMF_20,Close_to_EMA20,Close_to_EMA50,EMA20_to_EMA50,High_Low_Spread,BB_position,BB_width_pct,ROC_to_ATR,volume_price_trend,RSI_change,RSI_slope_5d,MACD_acceleration,MACD_to_signal_ratio,Stoch_K_D_diff,Stoch_change,efficiency_ratio_10d,hour_sin,hour_cos,minute_sin,minute_cos,dow_sin,dow_cos,month_sin,month_cos,time_progression
-0.7253592647830268,-0.7249560031889717,-0.7346350554602514,-0.7241417703915183,-1.0,0.4397066622534433,-0.31038669821306847,-1.0182260231570688,-0.8716890093416091,-0.8571098694638645,-0.7567731321971515,0.17835588076417286,-0.7771406839913192,-0.7522549249072257,-0.28435699121268615,0.280708050161258,0.4830330504618443,0.5495962793271767,-0.7198332319615325,0.9707946905615334,-0.8008616461142214,-0.3377371888490975,-0.9535081535690499,2.7590609375086244,0.8576695194161347,0.9890371478216757,-0.5298354013900718,1.099766008943436,-0.7964858670034469,-0.37910569266746086,-0.7984021369314657,2.163444889145982,0.9323761820158145,0.9706714025347734,-0.38702196211186224,0.9145510264818473,-0.7905679008820582,-0.40327797486244854,-0.7812730392764016,1.4652178883218059,0.9011137538801496,0.9597560703583962,0.5660026082593625,0.8162458039856852,-0.6129471624541241,-0.6381904241354397,-0.8991297862034224,-0.4783076849599107,-0.6465752071349482,-0.8760457110118154,-0.5449805540894326,-0.6705517978746418,-0.8490642972767679,-0.7218576028230108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1517326836008912,0.24805238800201923,0.3562287098561975,0.0020334089295944158,2.7590609375086235,2.1634448891459828,-0.7263523333680684,-0.7153599130817472,-0.690481942135806,-0.6839134051077357,-0.23279665724358145,-0.2995265554623396,-0.314882757451818,-0.11271993685515762,-0.046554963299273555,0.19880131424795935,-0.01049705026849608,0.33680335077988266,0.6183266618970484,-1.0,-1.0,0.41280816834241346,0.6632954264631263,-1.0,-0.7624776986415772,-0.709598806147662,-0.7065021095133198,-0.684768700871025,-0.2707737764453673,-0.3188124358980152,-0.7103046837323536,-0.7354639578898835,-0.6890579575283264,-0.7315363386549235,-0.2349316421727738,-0.29374710448069846,-0.5422537734955675,-0.3144071418372212,-1.4209098150647228,-1.3260543280686834,-0.5273840070480692,-0.6117917123355238,-0.47156918456502683,-0.5503166257725896,-0.9531829353824397,-0.20999332962488454,-0.8945938429140271,-0.5937402590756232,0.9539232454985483,0.7602063029446222,0.9875191608337327,0.9435237503089002,-0.7330372824325951,0.48093261976013424,-0.7371791271166968,0.805435697189925,-0.15960782327409834,-0.4715691845650267,-0.6021236870544392,-0.5961051824945803,-0.6046939749912231,0.5806658997076489,-0.362427215449733,-0.401890061625151,-0.8530880058423397,-0.6293872423941433,-0.48356883606648204,0.6028030190097121,-0.9075847060776321,-1.1121772147592106,-1.2516255760524153,-0.6340427898018337,-0.24322061402731587,1.0101474365875949,-0.8303592299524917,1.0090250394903153,0.04836401953312784,0.4897594095936627,0.1517019271659356,0.40499589417809206,0.1881347053572398,0.12774942014681603,-0.00884527007145447,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2.143152241272465
