datetime,open,high,low,close,adj_close,volume,daily_return,return_6d,return_13d,return_26d,return_65d,close_mean_6d,close_std_6d,close_min_6d,close_max_6d,return_mean_6d,return_std_6d,volume_mean_6d,volume_std_6d,close_mean_13d,close_std_13d,close_min_13d,close_max_13d,return_mean_13d,return_std_13d,volume_mean_13d,volume_std_13d,close_mean_26d,close_std_26d,close_min_26d,close_max_26d,return_mean_26d,return_std_26d,volume_mean_26d,volume_std_26d,close_mean_65d,close_std_65d,close_min_65d,close_max_65d,return_mean_65d,return_std_65d,volume_mean_65d,volume_std_65d,price_position_6d,pct_from_high_6d,pct_from_low_6d,price_position_13d,pct_from_high_13d,pct_from_low_13d,price_position_26d,pct_from_high_26d,pct_from_low_26d,price_position_65d,pct_from_high_65d,pct_from_low_65d,volume_change,volume_change_6d,volume_ratio_6d,volume_ratio_13d,volume_ratio_26d,volume_ratio_65d,hl_pct_6d,hl_pct_13d,hl_pct_26d,hl_pct_65d,realized_vol_13d,realized_vol_26d,adj_close_lag1,adj_close_lag2,adj_close_lag3,adj_close_lag6,adj_close_lag13,adj_close_lag26,daily_return_lag1,daily_return_lag2,daily_return_lag3,daily_return_lag6,daily_return_lag13,daily_return_lag26,volume_lag1,volume_lag2,volume_lag3,volume_lag6,volume_lag13,volume_lag26,high_lag1,high_lag2,high_lag3,high_lag6,high_lag13,high_lag26,low_lag1,low_lag2,low_lag3,low_lag6,low_lag13,low_lag26
2025-01-03 22:00:00+00:00,95296.1015625,95480.1875,95272.3125,95290.3203125,95290.3203125,0,-0.0003643782331294032,0.003002553811277231,0.01579191206457886,0.0051881429087208275,0.05396502769505629,95393.046875,183.04929922518255,95133.1953125,95643.2109375,0.0005019620637037684,0.002278944448129457,57681920.0,85419536.30783129,94727.03786057692,745.3714777751326,93746.6484375,95643.2109375,0.0012091724048447152,0.002626334206406012,35873713.23076923,67193624.45490773,94426.44501201923,646.0513104693266,93409.796875,95643.2109375,0.00020215937696753928,0.00254627729146299,23209511.384615384,55026351.70022195,92984.32307692307,1721.9016862895123,89966.625,95643.2109375,0.0008134781604440537,0.003042407106377131,350936898.95384616,831148643.0800279,0.3080787965994556,-0.0036896568145392637,0.0016516316884327136,0.8139314549306236,-0.0036896568145392637,0.016466422007918362,0.8419949838529237,-0.0036896568145392637,0.020131972238589656,0.9378340028857568,-0.0036896568145392637,0.0591741138727768,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0038102719149152825,0.004516145506823583,0.004006506104166371,0.004625124208443639,0.04169176301935493,0.0404208988933332,95325.0546875,95428.5625,95643.2109375,95005.0625,93808.8984375,94798.4921875,-0.0010846628073224451,-0.0022442621425609044,0.0011019019277027642,0.0027029485069385295,0.004272587842515829,-0.0007911023670158501,162902016.0,10571776.0,172617728.0,120266752.0,0.0,611151872.0,95457.1953125,95803.6484375,96023.609375,95516.0,93870.140625,95267.2734375,95243.0859375,95397.984375,95621.0625,94650.0625,93388.6171875,94797.234375
2025-01-04 01:00:00+00:00,94948.5625,95063.1328125,94848.84375,95056.9296875,95056.9296875,341065728,0.0010863015263018472,-0.0061298783703854776,0.013193100123717105,0.007479199444297313,0.055007451730233914,95192.96875,182.32421957746567,94953.78125,95428.5625,-0.0010236350314039393,0.0012299464928877835,183207936.0,238103897.79610723,95003.74519230769,547.5901920485486,93746.6484375,95643.2109375,0.0010122979858723747,0.002785238277182622,107087084.3076923,177960628.16755515,94497.01021634616,675.1935547028725,93409.796875,95643.2109375,0.00028963315704552895,0.0025007489069578106,58816196.92307692,135346905.28175473,93204.24723557693,1663.8412229522148,89966.625,95643.2109375,0.000828691348729162,0.003039767719865546,365179573.16923076,829221809.3708283,0.2172546567452431,-0.0038943561839775284,0.001086301526301662,0.6908716427711142,-0.006129878370384869,0.013976833005111775,0.7374954963115466,-0.006129878370384869,0.017633405355800092,0.8967193914680399,-0.006129878370384869,0.056579922693548126,-0.4166906011166297,0.9758441496808485,1.8616318454676548,3.1849380362249757,5.798840214814716,0.933967157691879,0.002871620709968733,0.004612102043024812,0.003933188291624153,0.004661447472289363,0.044214286940899225,0.03969815819536182,94953.78125,95103.1640625,95290.3203125,95643.2109375,93819.1640625,94351.2578125,-0.0015707449270755403,-0.0019640636046371895,-0.0003643782331294032,0.0011019019277027642,-0.0009902039439116939,0.00016712294211251866,584708096.0,0.0,0.0,172617728.0,0.0,0.0,95240.6171875,95342.7265625,95480.1875,96023.609375,94044.8515625,94442.3515625,94931.59375,95055.8828125,95272.3125,95621.0625,93819.1640625,94195.5234375
2025-01-04 02:00:00+00:00,95032.0078125,95255.109375,94856.234375,95242.421875,95242.421875,0,0.001951379958408106,-0.0019505755941781056,0.015955487075329566,0.011165089733526923,0.057513462422928985,95161.9453125,146.5449280664447,94953.78125,95325.0546875,-0.00032436134790910415,0.001548594421750198,181445973.33333334,239670860.86034635,95118.8046875,398.2076083742131,94075.859375,95643.2109375,0.0012218602727546413,0.002741875139360689,107087084.3076923,177960628.16755515,94537.45823317308,687.5021131676765,93409.796875,95643.2109375,0.0004301064091068324,0.002487003486607738,58816196.92307692,135346905.28175473,93283.93665865385,1634.8118131210717,89966.625,95643.2109375,0.0008652197198120741,0.0030387576508563814,360154348.3076923,830447856.7650363,0.7774340845275947,-0.0008668530300966824,0.003039801271736818,0.7442889827039408,-0.004190460133776373,0.012400232192934735,0.8205486975130902,-0.004190460133776373,0.019619194788017828,0.9293961076389863,-0.004190460133776373,0.058641711579148534,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0028541476807127865,0.004706890734732517,0.003984436476276789,0.0046449650023261116,0.043525918468433705,0.039479956411887784,95056.9296875,94953.78125,95103.1640625,95428.5625,93746.6484375,94190.7734375,0.0010863015263018472,-0.0015707449270755403,-0.0019640636046371895,-0.0022442621425609044,-0.0007729297710613592,-0.001700924595185782,341065728.0,584708096.0,0.0,10571776.0,0.0,0.0,95063.1328125,95240.6171875,95342.7265625,95803.6484375,93935.140625,94431.296875,94848.84375,94931.59375,95055.8828125,95397.984375,93664.75,94178.296875
2025-01-05 23:00:00+00:00,95780.9140625,95890.703125,95410.1875,95410.1875,95410.1875,419289088,-0.003909973229350161,0.006738572026814493,0.006946921443736764,0.00041368167350874785,0.016227345938736537,95372.63802083333,287.81331138975133,95011.40625,95784.703125,0.0011226698722793433,0.0025510431669144976,157513386.66666666,159437925.0697206,95102.45673076923,338.28016410587253,94678.9140625,95784.703125,0.0005348962545032032,0.0021940748312074825,136085031.3846154,204742311.68596542,95144.04026442308,295.3199098663496,94678.9140625,95784.703125,1.782501542532037e-05,0.001996252522334211,81335217.23076923,164007441.43723246,94956.35492788462,517.0416055885933,93409.796875,95784.703125,0.00025017918921658766,0.00225463001575498,56060565.66153846,136249616.4615411,0.5156897213568115,-0.003909973229349725,0.004197193429077975,0.6613136829551404,-0.003909973229349725,0.007723720162413251,0.6613136829551404,-0.003909973229349725,0.007723720162413251,0.8423029856406236,-0.003909973229349725,0.02141521223600012,1.6430886017118733,1.6415880675586751,2.6619266899981584,3.081081612973058,5.155074299615717,7.479216148681534,0.0038087193257009375,0.003653802440767014,0.0029339632938125107,0.0033196342170161135,0.034829858167446104,0.031689526369090414,95784.703125,95597.7109375,95295.6015625,94771.5625,94751.953125,95370.734375,0.0019560320604563586,0.0031702341980794913,0.0016753116173224836,-0.003219080198942681,0.0002857782632845751,-0.002489475335678004,158636032.0,0.0,245200896.0,158726144.0,29702144.0,0.0,95797.0390625,95598.8203125,95615.609375,95103.6484375,94762.359375,95742.859375,95438.546875,95313.7578125,95098.1953125,94769.40625,94620.40625,95364.6953125
2025-01-06 00:00:00+00:00,95444.9609375,95733.8515625,95320.7265625,95326.7421875,95326.7421875,567478272,-0.0008745954146668344,0.0033189271682840804,0.006842369617509059,-0.0015274347859566273,0.01807607696773461,95425.19401041667,232.04644107467345,95136.21875,95784.703125,0.0005551112159870771,0.002553927557217322,231767381.33333334,228397497.4710639,95152.28966346153,317.7832112248967,94757.0625,95784.703125,0.0005269154478491078,0.00219940240171492,179737206.15384614,231991792.58269075,95138.43149038461,290.17072990167304,94678.9140625,95784.703125,-5.6882124393821715e-05,0.0019917276976515355,103161304.61538461,188657874.7844384,94982.39399038462,491.3991281916133,93409.796875,95784.703125,0.00027809177965751715,0.0022287574471694174,62681938.70769231,150011770.5084137,0.29379803869146737,-0.004781148999358578,0.002002638322221315,0.554356915866825,-0.004781148999358578,0.006012002403514143,0.5858514493980551,-0.004781148999358578,0.006842369617508324,0.8071667302622697,-0.004781148999358578,0.020521887174907688,0.35342962228485186,3.653204137838382,2.448482045814028,3.1572665679150855,5.500883050245673,9.053298026507262,0.003953917377755766,0.0038435492542637025,0.003016979827207282,0.003330556551956338,0.034914430727375156,0.03161769700407125,95410.1875,95784.703125,95597.7109375,95011.40625,94678.9140625,95472.5703125,-0.003909973229350161,0.0019560320604563586,0.0031702341980794913,0.0025307565230867635,-0.0007708449281635943,0.0010677902206308598,419289088.0,158636032.0,0.0,121954304.0,0.0,0.0,95890.703125,95797.0390625,95598.8203125,95011.40625,94837.3515625,95501.625,95410.1875,95438.546875,95313.7578125,94679.421875,94655.40625,95287.890625
2025-01-06 02:00:00+00:00,95728.9765625,96191.59375,95706.0078125,95751.6640625,95751.6640625,2294462464,0.0009011710568846976,0.004785766525655433,0.01049633173780573,0.005217015167555683,0.020709822387418475,95589.41015625,185.16605094921886,95326.7421875,95784.703125,0.0007993377101753926,0.0028118551729060296,671963477.3333334,828095671.4459803,95291.29266826923,333.84965680555797,94771.5625,95784.703125,0.0008059203384893888,0.0022775436502682185,401766242.46153843,617948570.0913681,95171.48918269231,328.01201887533233,94678.9140625,95784.703125,0.0002022352090651705,0.0020805607694321074,214175822.76923078,472811230.10533345,95046.98509615385,440.0158132436216,93746.6484375,95784.703125,0.00031775897510896413,0.0021859384174358525,107087745.96923077,320281321.281312,0.9278561558336434,-0.000344930468248988,0.0044575306493131635,0.9673894603627469,-0.000344930468248988,0.010341726322174932,0.9701217315036509,-0.000344930468248988,0.01133040033910546,0.9837889224894326,-0.000344930468248988,0.021387597939957405,2.8763377055646475,8.357479933515414,3.414564245523439,5.710938903035517,10.712985407658396,21.42600391140235,0.004740058504749115,0.0043290257389016935,0.0033107321536871514,0.0033698374982424144,0.03615488459222384,0.03302787830084731,95665.453125,95326.7421875,95410.1875,95295.6015625,94757.0625,95254.71875,0.0035531575896488032,-0.0008745954146668344,-0.003909973229350161,0.0016753116173224836,-0.0010115980432224836,-0.0005055427304930804,591915008.0,567478272.0,419289088.0,245200896.0,0.0,0.0,95708.8984375,95733.8515625,95890.703125,95615.609375,95021.984375,95368.3984375,95008.46875,95320.7265625,95410.1875,95098.1953125,94757.0625,95184.6640625
2025-01-06 04:00:00+00:00,96094.3203125,96397.65625,96094.3203125,96397.65625,96397.65625,551456768,0.004419268953652633,0.006399279895455745,0.013882388361104558,0.012368321927038517,0.02646622225756845,95754.20442708333,392.70496207861373,95326.7421875,96397.65625,0.00106767631309355,0.0030837902256447463,852668416.0,711708727.8495073,95476.92728365384,443.87960341646703,94771.5625,96397.65625,0.0010639734945507935,0.002497463925753481,446194451.6923077,607734830.4755446,95248.84735576923,432.55546622757,94678.9140625,96397.65625,0.0004753252697165661,0.0022462956516942317,261978348.30769232,480795866.92408323,95118.88762019231,430.452020205934,93746.6484375,96397.65625,0.00040445487496901884,0.0022526053995947258,126208756.18461539,332070272.14534205,0.9999999999906622,0.0,0.011234140996799055,0.9999999999938504,0.0,0.017158034616131062,0.9999999999941819,0.0,0.01815337875934268,0.9999999999962279,0.0,0.02827842762045108,-0.20241586246526977,2.4762390425902736,0.6467423416326001,1.2359113070735366,2.104970779311566,4.369401812290592,0.004815259058749159,0.0040844371490539304,0.003426411904315121,0.0033832962294980786,0.03964601073539275,0.035658837993052216,95973.5234375,95751.6640625,95665.453125,95784.703125,95077.75,95219.9453125,0.0023170289223921614,0.0009011710568846976,0.0035531575896488032,0.0019560320604563586,0.0020823138525951634,0.0008411131302497044,691408896.0,2294462464.0,591915008.0,158636032.0,0.0,0.0,96134.1328125,96191.59375,95708.8984375,95797.0390625,95211.53125,95224.5078125,95732.046875,95706.0078125,95008.46875,95438.546875,94777.0390625,95139.921875
2025-01-06 05:00:00+00:00,96382.2265625,96807.7109375,96360.0234375,96608.921875,96608.921875,1190430720,0.0021916054105308724,0.012564008167366802,0.016105754377015558,0.015121990062166857,0.02973547931680076,95953.99348958333,478.2857281774676,95326.7421875,96608.921875,0.0020846060864070557,0.0018883937854418935,981192021.3333334,686993798.4849945,95594.71935096153,524.8764969405848,94771.5625,96608.921875,0.0012326596579365933,0.00249357026862265,537766045.5384616,624358870.2305884,95304.19951923077,507.60197595384614,94678.9140625,96608.921875,0.0005798865220029148,0.0022609982907136443,307764145.2307692,510607597.81280774,95161.80697115384,437.8512594939357,93746.6484375,96608.921875,0.0004534057881142891,0.0022563932463684415,144523074.95384616,356899854.9046676,0.9999999999922009,0.0,0.013450367211520998,0.9999999999945575,0.0,0.019387243668160543,0.9999999999948187,0.0,0.020384769212981765,0.9999999999965064,0.0,0.03053200818595606,1.158701804163912,1.8391645622792834,1.2132494905353326,2.2136591364894183,3.8679967710578675,8.236959533141453,0.004748094942275054,0.004193621231854146,0.0035420549565771987,0.0034112502773280904,0.03958420084464036,0.035892235151822535,96397.65625,95973.5234375,95751.6640625,95410.1875,95077.625,95169.765625,0.004419268953652633,0.0023170289223921614,0.0009011710568846976,-0.003909973229350161,-1.3147134845237218e-06,-0.0005269871489141931,551456768.0,691408896.0,2294462464.0,419289088.0,0.0,0.0,96397.65625,96134.1328125,96191.59375,95890.703125,95310.78125,95244.015625,96094.3203125,95732.046875,95706.0078125,95410.1875,95011.4375,95105.625
2025-01-06 06:00:00+00:00,96583.7265625,96676.390625,96436.59375,96523.96875,96523.96875,941094912,-0.0008793507199047479,0.012559188901527296,0.01849084476158125,0.01218241466644665,0.029625809122676205,96153.53125,408.97967759299183,95665.453125,96608.921875,0.00208381353553407,0.0018898845521026202,1043461461.3333334,658329128.7230377,95729.51983173077,520.8675522475803,95011.40625,96608.921875,0.0014126388486318188,0.0022142758349590844,597948258.4615384,622482009.7674928,95348.88191105769,561.2149167213258,94678.9140625,96608.921875,0.00046828492668452655,0.00225856456444622,343960103.38461536,521165165.0905873,95204.53497596153,433.0816195609502,94075.859375,96608.921875,0.00045176854274746775,0.0022573353955535795,159001458.2153846,369800931.4808317,0.9099566095759933,-0.000879350719904628,0.00897414476130837,0.9468217251336943,-0.000879350719904628,0.015919799103066543,0.955983014960174,-0.000879350719904628,0.019487493131594612,0.9664622862603411,-0.000879350719904628,0.026022716042818396,-0.2094500787076462,0.6583805203382307,0.9018971441431775,1.5738734893573298,2.7360583472893945,5.918781642399692,0.004452990465127347,0.004122045612873506,0.0035124701614194028,0.0034093763727627334,0.03515053916040983,0.03585360094504568,96608.921875,96397.65625,95973.5234375,95326.7421875,94771.5625,95362.2265625,0.0021916054105308724,0.004419268953652633,0.0023170289223921614,-0.0008745954146668344,-0.003219080198942681,0.0020222907583733463,1190430720.0,551456768.0,691408896.0,567478272.0,158726144.0,0.0,96807.7109375,96397.65625,96134.1328125,95733.8515625,95103.6484375,95501.0234375,96360.0234375,96094.3203125,95732.046875,95320.7265625,94769.40625,95179.15625
2025-01-06 07:00:00+00:00,96468.40625,96468.40625,96131.890625,96148.21875,96148.21875,838520832,-0.003892815482682943,0.005046394588955838,0.011965010779955598,0.00817560432306541,0.022028598928225396,96233.9921875,334.45061674116994,95751.6640625,96608.921875,0.0008428180234787789,0.0029044456065749863,1084562432.0,631657649.6681327,95816.96694711539,484.4108774108968,95136.21875,96608.921875,0.0009185179251110723,0.002622972977293611,653068760.6153846,608386776.744799,95378.87019230769,582.7255422228118,94678.9140625,96608.921875,0.00031602159566110555,0.0024148080568171205,376210904.61538464,524959694.6617906,95236.41742788462,424.89665405129483,94678.9140625,96608.921875,0.0003378527833688741,0.0022871404127317576,171901778.7076923,378686516.5299895,0.46258509600386305,-0.004768743052489968,0.004141491339942827,0.6871717611063861,-0.004768743052489968,0.01063737883738304,0.7612946838744401,-0.004768743052489968,0.015518816433930778,0.7612946838744401,-0.004768743052489968,0.015518816433930778,-0.10899440501916136,0.4166237055438877,0.7731420591931402,1.2839702073788746,2.22885839222883,4.877906664513633,0.0038395715859270664,0.0041417798976685115,0.0036078767759883147,0.0033500985645184885,0.041638405161369386,0.0383338894937594,96523.96875,96608.921875,96397.65625,95665.453125,95011.40625,95368.5234375,-0.0008793507199047479,0.0021916054105308724,0.004419268953652633,0.0035531575896488032,0.0025307565230867635,6.603112392600252e-05,941094912.0,1190430720.0,551456768.0,591915008.0,121954304.0,0.0,96676.390625,96807.7109375,96397.65625,95708.8984375,95011.40625,95441.2421875,96436.59375,96360.0234375,96094.3203125,95008.46875,94679.421875,95308.9140625
